path|original_file|language|is_original_language|duration|training_data|model_name|architecture|transcript
./fake/en/f5-tts/wives_and_daughters_38_f000178.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_38_f000178.wav|en|True|2.624|unknown|f5-tts|f5-tts|What have you done with all your money, I wonder? said Missis Gibson.
./fake/en/f5-tts/pink_fairy_book_05_f000054.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_05_f000054.wav|en|True|3.061|unknown|f5-tts|f5-tts|But she did not know their names, and could give him no news of them.
./fake/en/f5-tts/the_sea_fairies_04_f000073.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_04_f000073.wav|en|True|1.387|unknown|f5-tts|f5-tts|You are asked to enter at once.
./fake/en/f5-tts/jane_eyre_23_f000120.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_23_f000120.wav|en|True|6.251|unknown|f5-tts|f5-tts|When I did speak, it was only to express an impetuous wish that I had never been born, or never come to Thornfield.
./fake/en/f5-tts/wives_and_daughters_10_f000040.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_10_f000040.wav|en|True|2.827|unknown|f5-tts|f5-tts|You are quite right, said he, recalled to the remembrance of Molly;
./fake/en/f5-tts/jane_eyre_24_f000049.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_24_f000049.wav|en|True|3.520|unknown|f5-tts|f5-tts|because I felt he was either deluding himself or trying to delude me.
./fake/en/f5-tts/northandsouth_40_f000198.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_40_f000198.wav|en|True|2.219|unknown|f5-tts|f5-tts|And does he not answer you? asked mister Hale.
./fake/en/f5-tts/jane_eyre_25_f000163.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_25_f000163.wav|en|True|1.771|unknown|f5-tts|f5-tts|Do you love me, Jane? - repeat it.
./fake/en/f5-tts/silent_bullet_03_f000079.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_03_f000079.wav|en|True|7.339|unknown|f5-tts|f5-tts|So we separated. My search revealed the fact that Miss Bond had always been intimate with the ultra-fashionable set, had spent last summer in Europe,
./fake/en/f5-tts/emerald_city_of_oz_02_f000048.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_02_f000048.wav|en|True|2.901|unknown|f5-tts|f5-tts|Then, in the wink of an eye, I shall be with Ozma in her palace.
./fake/en/f5-tts/wives_and_daughters_30_f000158.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_30_f000158.wav|en|True|5.973|unknown|f5-tts|f5-tts|I know I turned them off - what could I do? I'd no more money for their weekly wages; it's a loss to me, as you know.
./fake/en/f5-tts/midnight_passenger_04_f000158.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_04_f000158.wav|en|True|3.765|unknown|f5-tts|f5-tts|There was the ring of truth in her words, and even the accent of fear in her appeal.
./fake/en/f5-tts/dorothy_and_wizard_oz_14_f000087.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_14_f000087.wav|en|True|5.013|unknown|f5-tts|f5-tts|I'll do better than that, she promised, for I can easily save you all, once I am myself in the Land of Oz.
./fake/en/f5-tts/wives_and_daughters_06_f000288.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_06_f000288.wav|en|True|5.483|unknown|f5-tts|f5-tts|and told her that he thought, by this time, madam would be up and dressed, and glad to have her young visitor with her.
./fake/en/f5-tts/the_sea_fairies_19_f000056.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_19_f000056.wav|en|True|6.976|unknown|f5-tts|f5-tts|Then Anko shook his body that the water might cleanse it, and advanced his head toward the group of four whom he had so opportunely rescued.
./fake/en/f5-tts/wives_and_daughters_11_f000266.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_11_f000266.wav|en|True|1.493|unknown|f5-tts|f5-tts|But Missis Hamley was not there;
./fake/en/f5-tts/poisoned_pen_07_f000186.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000186.wav|en|True|1.963|unknown|f5-tts|f5-tts|your secret troubles, the cause and remedy.
./fake/en/f5-tts/silent_bullet_09_f000227.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_09_f000227.wav|en|True|1.589|unknown|f5-tts|f5-tts|Exactly that, sir, replied Craig.
./fake/en/f5-tts/wives_and_daughters_20_f000166.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_20_f000166.wav|en|True|9.323|unknown|f5-tts|f5-tts|I'm afraid Molly isn't properly grateful, mamma. If I were you, I wouldn't exert myself to give a dinner-party on her account. Bestow all your kindness upon me.
./fake/en/f5-tts/silent_bullet_02_f000125.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_02_f000125.wav|en|True|11.520|unknown|f5-tts|f5-tts|He stood at such an angle that had he been the assassin he could scarcely have been seen except by those sitting immediately next mister Parker at the directors table.
./fake/en/f5-tts/jane_eyre_04_f000068.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_04_f000068.wav|en|True|8.597|unknown|f5-tts|f5-tts|shown not only in the vending of eggs and chickens, but also in driving hard bargains with the gardener about flower-roots, seeds, and slips of plants;
./fake/en/f5-tts/skyisland_09_baum_64kb_f000081.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_09_baum_64kb_f000081.wav|en|True|6.635|unknown|f5-tts|f5-tts|and Turquoise wanted her bound to a windmill, and so between these various desires, they quarreled and argued until dinner time arrived.
./fake/en/f5-tts/wives_and_daughters_40_f000115.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_40_f000115.wav|en|True|6.528|unknown|f5-tts|f5-tts|I do so hate that kind of chatter! It was not very respectful of Molly to speak in this way to be sure, but she thought only of Roger;
./fake/en/f5-tts/silent_bullet_05_f000259.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_05_f000259.wav|en|True|12.117|unknown|f5-tts|f5-tts|I guess he was capable of making a complete job out of it - covering up his carelessness by getting rid of the woman who was such a damning piece of evidence against his professional skill.
./fake/en/f5-tts/dorothy_and_wizard_oz_15_f000049.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_15_f000049.wav|en|True|9.323|unknown|f5-tts|f5-tts|Taken altogether, it was a dreadfully long name to weigh down a poor innocent child, and one of the hardest lessons I ever learned was to remember my own name.
./fake/en/f5-tts/northandsouth_18_f000137.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_18_f000137.wav|en|True|2.475|unknown|f5-tts|f5-tts|These her mother always read,-first reading a chapter.
./fake/en/f5-tts/rinkitink_baum_15_64kb_f000024.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_15_64kb_f000024.wav|en|True|12.181|unknown|f5-tts|f5-tts|In the country of the Nome King, on the mainland away at the south, she replied. The nomes are our friends, and they possess magic powers that will enable them to protect the prisoners from discovery.
./fake/en/f5-tts/poisoned_pen_11_f000322.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_11_f000322.wav|en|True|1.792|unknown|f5-tts|f5-tts|are no friends of either his or mine.
./fake/en/f5-tts/silent_bullet_06_f000080.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_06_f000080.wav|en|True|10.965|unknown|f5-tts|f5-tts|Craig fussed with and adjusted the apparatus, while I said nothing, for I had long ago learned that in applying a new apparatus to doing old things Craig was as dumb as an oyster,
./fake/en/f5-tts/the_sea_fairies_03_f000132.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_03_f000132.wav|en|True|3.371|unknown|f5-tts|f5-tts|It made her feel solemn to be in the company of such old people.
./fake/en/f5-tts/emerald_city_of_oz_05_f000048.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_05_f000048.wav|en|True|6.528|unknown|f5-tts|f5-tts|But I think it would be fitting, in receiving such distinguished guests, for us to sit in my Throne Room.
./fake/en/f5-tts/wives_and_daughters_37_f000049.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_37_f000049.wav|en|True|2.709|unknown|f5-tts|f5-tts|for Cynthia, and Cynthia alone, could make him happy.
./fake/en/f5-tts/northandsouth_08_f000143.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_08_f000143.wav|en|True|10.901|unknown|f5-tts|f5-tts|She, who had hitherto felt that even the most refined remark on her personal appearance was an impertinence, had to endure undisguised admiration from these outspoken men.
./fake/en/f5-tts/the_master_key_03_f000014.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_03_f000014.wav|en|True|1.493|unknown|f5-tts|f5-tts|Rob shook his head regretfully.
./fake/en/f5-tts/silent_bullet_06_f000299.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_06_f000299.wav|en|True|7.701|unknown|f5-tts|f5-tts|I particularly noted the position of the cabinet. Back of it ran a hallway. That is duplicated here. Back of this cabinet is a hallway.
./fake/en/f5-tts/jane_eyre_01_f000004.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_01_f000004.wav|en|True|2.635|unknown|f5-tts|f5-tts|There was no possibility of taking a walk that day.
./fake/en/f5-tts/wives_and_daughters_18_f000103.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_18_f000103.wav|en|True|6.976|unknown|f5-tts|f5-tts|And God knows how I loved her. If I had not been forbidden to come home, I should have told her all. Does my father know of my coming now?
./fake/en/f5-tts/northandsouth_36_f000212.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_36_f000212.wav|en|True|5.995|unknown|f5-tts|f5-tts|There! said the woman, now you go. Theyll cry together, and comfort together, better nor any one but a child can do.
./fake/en/f5-tts/rinkitink_baum_06_64kb_f000120.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_06_64kb_f000120.wav|en|True|3.115|unknown|f5-tts|f5-tts|I do not recall it just now, said Rinkitink, with a wink at Inga.
./fake/en/f5-tts/wives_and_daughters_37_f000131.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_37_f000131.wav|en|True|6.261|unknown|f5-tts|f5-tts|We used to say in France, that  les absens ont toujours tort, but really it seems as if here - she stopped.
./fake/en/f5-tts/wives_and_daughters_50_f000021.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_50_f000021.wav|en|True|9.685|unknown|f5-tts|f5-tts|It was well for her in this instance that her husband had wisdom and authority enough to forbid her going to this ball, on which she had set her heart;
./fake/en/f5-tts/jane_eyre_33_f000104.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_33_f000104.wav|en|True|11.563|unknown|f5-tts|f5-tts|I felt cold and dismayed: my worst fears then were probably true: he had in all probability left England and rushed in reckless desperation to some former haunt on the Continent.
./fake/en/f5-tts/jane_eyre_02_f000011.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_02_f000011.wav|en|True|2.752|unknown|f5-tts|f5-tts|No; you are less than a servant, for you do nothing for your keep.
./fake/en/f5-tts/dorothy_and_wizard_oz_17_f000012.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_17_f000012.wav|en|True|11.733|unknown|f5-tts|f5-tts|Just behind the royal standard-bearers came the Princess Ozma in her royal chariot, which was of gold encrusted with emeralds and diamonds set in exquisite designs.
./fake/en/f5-tts/piratesofersatz_06_leinster_64kb_f000089.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_06_leinster_64kb_f000089.wav|en|True|9.835|unknown|f5-tts|f5-tts|nevertheless - Hoddan put the roll into his mouth and spoke less clearly - you feel that you should give consideration to the claims of Walden to inquire into my actions while there.
./fake/en/f5-tts/wives_and_daughters_34_f000103.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_34_f000103.wav|en|True|5.141|unknown|f5-tts|f5-tts|I shall write from Paris. The coach will be at the George by this time, and will only stay five minutes.
./fake/en/f5-tts/piratesofersatz_05_leinster_64kb_f000112.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_05_leinster_64kb_f000112.wav|en|True|7.296|unknown|f5-tts|f5-tts|He considered. Somebody came running with bread and cheese and wine. He bit into the bread and cheese. After a moment he said, his mouth full:
./fake/en/f5-tts/ozma_of_oz_08_f000039.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_08_f000039.wav|en|True|12.373|unknown|f5-tts|f5-tts|Something seemed to be wrong in the chicken house, and when Dorothy looked through the slats in the door she saw a group of hens and roosters huddled in one corner and watching what appeared to be a whirling ball of feathers.
./fake/en/f5-tts/midnight_passenger_01_f000001.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_01_f000001.wav|en|True|10.859|unknown|f5-tts|f5-tts|There was no air of uncertainty upon the handsome countenance of Mister Randall Clayton as he stepped out of the elevator of a sedate Fourteenth Street business building and approvingly sniffed the April morning breeze.
./fake/en/f5-tts/wives_and_daughters_30_f000154.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_30_f000154.wav|en|True|2.123|unknown|f5-tts|f5-tts|I'm not a child; I won't be treated as such.
./fake/en/f5-tts/northandsouth_15_f000163.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_15_f000163.wav|en|True|2.880|unknown|f5-tts|f5-tts|But we Milton masters have to-day sent in our decision.
./fake/en/f5-tts/skyisland_12_baum_64kb_f000046.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_12_baum_64kb_f000046.wav|en|True|18.731|unknown|f5-tts|f5-tts|Suddenly, captain Bill tripped and would have fallen flat had not Trot and Button-Bright held him up. Then he saw that he had stumbled over the claw of a gigantic land-crab,
./fake/en/f5-tts/northandsouth_40_f000029.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_40_f000029.wav|en|True|3.061|unknown|f5-tts|f5-tts|I dont want to be more liberal-minded, thank you, said mister Bell.
./fake/en/f5-tts/silent_bullet_10_f000220.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_10_f000220.wav|en|True|5.952|unknown|f5-tts|f5-tts|No, hell be all right to-morrow. I think hell fly again. The machines in pretty good condition. Hes bound to win that prize.
./fake/en/f5-tts/skyisland_25_baum_64kb_f000037.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_25_baum_64kb_f000037.wav|en|True|7.531|unknown|f5-tts|f5-tts|The billygoat is the very best guard we could have, for ever'body's 'fraid of him, remarked captain Bill as he put the key of the room in his pocket.
./fake/en/f5-tts/the_master_key_13_f000081.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_13_f000081.wav|en|True|10.859|unknown|f5-tts|f5-tts|The volley echoed sharply from the city walls, but as the smoke drifted slowly away the Turks were horrified to see their intended victim laughing at them.
./fake/en/f5-tts/poisoned_pen_07_f000283.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000283.wav|en|True|9.237|unknown|f5-tts|f5-tts|The countenance really smiled and laughed and varied from moment to moment. Her figure became rounded and living and seemed to stir in the frame.
./fake/en/f5-tts/wives_and_daughters_17_f000085.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000085.wav|en|True|6.400|unknown|f5-tts|f5-tts|You're a great darling, child, said Missis Hamley, comforted by Molly's strong partisanship, unreasonable and ignorant though it was.
./fake/en/f5-tts/the_sea_fairies_02_f000087.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_02_f000087.wav|en|True|4.160|unknown|f5-tts|f5-tts|There was a peal of merry laughter at this, laughter that rippled and echoed throughout the cavern.
./fake/en/f5-tts/poisoned_pen_09_f000329.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000329.wav|en|True|2.347|unknown|f5-tts|f5-tts|yet never letting him know that we were watching him.
./fake/en/f5-tts/ozma_of_oz_14_f000043.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_14_f000043.wav|en|True|3.584|unknown|f5-tts|f5-tts|It seems to me, said Dorothy, that you are not so honest as you pretend to be.
./fake/en/f5-tts/wives_and_daughters_58_f000210.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_58_f000210.wav|en|True|5.696|unknown|f5-tts|f5-tts|It has been a great advantage to her being at the Towers while so many clever and distinguished people were there.
./fake/en/f5-tts/poisoned_pen_10_f000107.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_10_f000107.wav|en|True|8.683|unknown|f5-tts|f5-tts|Really, I've come to look on smuggling as one of the fine arts among crimes. Once the smuggler, like the pirate and the highwayman, was a sort of gentleman-rogue.
./fake/en/f5-tts/silent_bullet_08_f000264.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_08_f000264.wav|en|True|3.584|unknown|f5-tts|f5-tts|only preventing falling on the floor by holding fast to the edge of this table.
./fake/en/f5-tts/wives_and_daughters_53_f000062.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_53_f000062.wav|en|True|12.821|unknown|f5-tts|f5-tts|You say how you come to know all you do about it; I think she ought to know he is very ill - in great danger, if you like: and you can follow it up next day with the full truth.
./fake/en/f5-tts/wives_and_daughters_58_f000131.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_58_f000131.wav|en|True|5.184|unknown|f5-tts|f5-tts|The next day Molly went home; she was astonished at herself for being so sorry to leave the Towers;
./fake/en/f5-tts/jane_eyre_01_f000067.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_01_f000067.wav|en|True|4.395|unknown|f5-tts|f5-tts|though he did both now and then in her very presence, more frequently, however, behind her back.
./fake/en/f5-tts/northandsouth_39_f000040.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_39_f000040.wav|en|True|4.715|unknown|f5-tts|f5-tts|She went out, going rapidly towards the country, and trying to drown reflection by swiftness of motion.
./fake/en/f5-tts/wives_and_daughters_01_f000159.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_01_f000159.wav|en|True|5.163|unknown|f5-tts|f5-tts|but Phoebe has got a delicate mind, you see, Mister Gibson, and all I could say she wouldn't go, but stopped here at home;
./fake/en/f5-tts/midnight_passenger_04_f000233.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_04_f000233.wav|en|True|3.520|unknown|f5-tts|f5-tts|God knows what deviltry is going on here, muttered the lad, a coward at heart.
./fake/en/f5-tts/northandsouth_08_f000138.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_08_f000138.wav|en|True|5.461|unknown|f5-tts|f5-tts|nay, once or twice she was asked questions relative to some article which they particularly admired.
./fake/en/f5-tts/the_master_key_18_f000073.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_18_f000073.wav|en|True|9.728|unknown|f5-tts|f5-tts|Immediately he paused in his fearful flight and presently came to a stop at a distance of less than fifteen feet from the flagstones which had threatened to crush out his life.
./fake/en/f5-tts/dorothy_and_wizard_oz_19_f000075.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_19_f000075.wav|en|True|13.461|unknown|f5-tts|f5-tts|When Ozma went away she closed the door and left her pet on the table. At once I jumped up and told the piglet not to make a fuss, for he would be inside of me in half a second;
./fake/en/f5-tts/wives_and_daughters_04_f000032.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_04_f000032.wav|en|True|10.496|unknown|f5-tts|f5-tts|The comfortable, clever, stout, and red-faced doctor would very much have preferred this, even if he had had the choice given him which he never had of taking his snack,
./fake/en/f5-tts/dorothy_and_wizard_oz_18_f000042.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_18_f000042.wav|en|True|1.963|unknown|f5-tts|f5-tts|That's none of my business, growled the kitten.
./fake/en/f5-tts/jane_eyre_23_f000117.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_23_f000117.wav|en|True|3.093|unknown|f5-tts|f5-tts|That I never should, sir: you know - Impossible to proceed.
./fake/en/f5-tts/jane_eyre_33_f000269.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_33_f000269.wav|en|True|7.936|unknown|f5-tts|f5-tts|Thank you: that contents me for to-night. Now you had better go; for if you stay longer, you will perhaps irritate me afresh by some mistrustful scruple.
./fake/en/f5-tts/ozma_of_oz_10_f000096.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_10_f000096.wav|en|True|2.795|unknown|f5-tts|f5-tts|Also his left knee was cracked, and had to be bound up with a string.
./fake/en/f5-tts/midnight_passenger_04_f000289.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_04_f000289.wav|en|True|5.056|unknown|f5-tts|f5-tts|His diamond jewels, rakish air and loose fish manner bespoke the flush book-maker or the flashy boss.
./fake/en/f5-tts/northandsouth_44_f000183.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_44_f000183.wav|en|True|9.984|unknown|f5-tts|f5-tts|the bishop had offered him another living, it is true, but if he had come to entertain certain doubts, he could have remained where he was, and so had no occasion to resign.
./fake/en/f5-tts/wives_and_daughters_32_f000095.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_32_f000095.wav|en|True|4.085|unknown|f5-tts|f5-tts|bags of game, and rumours of riding parties, were as nothing to her compared to Roger's absence.
./fake/en/f5-tts/the_master_key_11_f000060.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_11_f000060.wav|en|True|5.099|unknown|f5-tts|f5-tts|he inquired, addressing a fat and pompous-looking gentlemen behind the desk.
./fake/en/f5-tts/rinkitink_baum_18_64kb_f000085.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_18_64kb_f000085.wav|en|True|7.829|unknown|f5-tts|f5-tts|Very well, said the King, evidently displeased. I have warned you, and now if evil overtakes you it is your own fault. I've a headache to day,
./fake/en/f5-tts/hunters_space_16_f000135.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_16_f000135.wav|en|True|10.133|unknown|f5-tts|f5-tts|Grim Hagen held a short council of war. He had less than a score of the white-skinned soldiers left. These he sent at Gunnar in a body, and came following after with the remaining Lorens.
./fake/en/f5-tts/piratesofersatz_06_leinster_64kb_f000099.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_06_leinster_64kb_f000099.wav|en|True|10.432|unknown|f5-tts|f5-tts|No deathrays, said Hoddan. I can't make 'em. Nobody can. If they could be made, some star somewhere would be turning them out, or some natural phenomenon would let them loose from time to time.
./fake/en/f5-tts/wives_and_daughters_15_f000155.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_15_f000155.wav|en|True|3.147|unknown|f5-tts|f5-tts|and so have rid his house of the unwelcome presence of the young lover.
./fake/en/f5-tts/wives_and_daughters_53_f000102.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_53_f000102.wav|en|True|3.691|unknown|f5-tts|f5-tts|A woman is never tired with carrying her own child which was not true;
./fake/en/f5-tts/wives_and_daughters_16_f000158.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_16_f000158.wav|en|True|4.011|unknown|f5-tts|f5-tts|Don't give so bad an impression of yourself to the kind Squire.
./fake/en/f5-tts/jane_eyre_24_f000104.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_24_f000104.wav|en|True|6.027|unknown|f5-tts|f5-tts|You are welcome to all my confidence that is worth having, Jane; but for God's sake, don't desire a useless burden!
./fake/en/f5-tts/northandsouth_52_f000064.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_52_f000064.wav|en|True|4.885|unknown|f5-tts|f5-tts|Do you know these roses? he said, drawing out his pocket-book, in which were treasured up some dead flowers.
./fake/en/f5-tts/pink_fairy_book_12_f000129.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_12_f000129.wav|en|True|1.664|unknown|f5-tts|f5-tts|Of course his sweetheart was a crow.
./fake/en/f5-tts/dorothy_and_wizard_oz_08_f000029.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_08_f000029.wav|en|True|5.888|unknown|f5-tts|f5-tts|the piglets racing and gambolling beside them and Jim pausing at every step for another mouthful of grass.
./fake/en/f5-tts/northandsouth_05_f000117.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_05_f000117.wav|en|True|2.613|unknown|f5-tts|f5-tts|and were brought into some kind of intercourse with them;
./fake/en/f5-tts/midnight_passenger_10_f000209.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_10_f000209.wav|en|True|12.160|unknown|f5-tts|f5-tts|I shall move that three of us retain lawyers to defend us all and advise us as to our joint course, for I apprehend Mister Arthur Ferris will be a King Shark if he rules over us.
./fake/en/f5-tts/hunters_space_02_f000114.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_02_f000114.wav|en|True|0.896|unknown|f5-tts|f5-tts|End of chapter two.
./fake/en/f5-tts/wives_and_daughters_56_f000057.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_56_f000057.wav|en|True|5.675|unknown|f5-tts|f5-tts|I am afraid you are not so well, he said to Molly, who sat up to receive him, and who suddenly began to tremble with emotion.
./fake/en/f5-tts/jane_eyre_30_f000162.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_30_f000162.wav|en|True|3.840|unknown|f5-tts|f5-tts|You hear now how I contradict myself. I, who preached contentment with a humble lot,
./fake/en/f5-tts/poisoned_pen_05_f000266.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_05_f000266.wav|en|True|1.472|unknown|f5-tts|f5-tts|It's an outrage - an outrage.
./fake/en/f5-tts/hunters_space_05_f000015.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_05_f000015.wav|en|True|10.539|unknown|f5-tts|f5-tts|Once as he looked down at a finely-carved weather-vane, a huge fang-fish rolled between him and his view. A white belly gleamed through the water, and a serrated mouth opened wide.
./fake/en/f5-tts/jane_eyre_32_f000082.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_32_f000082.wav|en|True|3.008|unknown|f5-tts|f5-tts|I took a sheet of fine card-board, and drew a careful outline.
./fake/en/f5-tts/wives_and_daughters_04_f000075.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_04_f000075.wav|en|True|7.861|unknown|f5-tts|f5-tts|his real self-reproach at his previous admissions, were so great that Mister Gibson lost all sense of fun,
