northandsouth_01_f000018|They had been talking about wedding dresses, and wedding ceremonies;|They had been talking about wedding dresses, and wedding ceremonies;
northandsouth_01_f000019|and Captain Lennox, and what he had told Edith about her future life at Corfu, where his regiment was stationed;|and Captain Lennox, and what he had told Edith about her future life at Corfu, where his regiment was stationed;
northandsouth_01_f000020|and the difficulty of keeping a piano in good tune (a difficulty which Edith seemed to consider as one of the most formidable that could befall her in her married life),|and the difficulty of keeping a piano in good tune a difficulty which Edith seemed to consider as one of the most formidable that could befall her in her married life,
northandsouth_01_f000021|and what gowns she should want in the visits to Scotland, which would immediately succeed her marriage;|and what gowns she should want in the visits to Scotland, which would immediately succeed her marriage;
northandsouth_01_f000022|but the whispered tone had latterly become more drowsy;|but the whispered tone had latterly become more drowsy;
northandsouth_01_f000023|and Margaret, after a pause of a few minutes, found, as she fancied, that in spite of the buzz in the next room,|and Margaret, after a pause of a few minutes, found, as she fancied, that in spite of the buzz in the next room,
northandsouth_01_f000024|Edith had rolled herself up into a soft ball of muslin and ribbon, and silken curls, and gone off into a peaceful little after-dinner nap.|Edith had rolled herself up into a soft ball of muslin and ribbon, and silken curls, and gone off into a peaceful little after-dinner nap.
northandsouth_01_f000025|Margaret had been on the point of telling her cousin of some of the plans and visions which she entertained as to her future life in the country parsonage,|Margaret had been on the point of telling her cousin of some of the plans and visions which she entertained as to her future life in the country parsonage,
northandsouth_01_f000026|where her father and mother lived;|where her father and mother lived;
northandsouth_01_f000027|and where her bright holidays had always been passed, though for the last ten years her aunt Shaws house had been considered as her home.|and where her bright holidays had always been passed, though for the last ten years her aunt Shaws house had been considered as her home.
northandsouth_01_f000028|But in default of a listener, she had to brood over the change in her life silently as heretofore.|But in default of a listener, she had to brood over the change in her life silently as heretofore.
northandsouth_01_f000029|It was a happy brooding, although tinged with regret at being separated for an indefinite time from her gentle aunt and dear cousin.|It was a happy brooding, although tinged with regret at being separated for an indefinite time from her gentle aunt and dear cousin.
northandsouth_01_f000030|As she thought of the delight of filling the important post of only daughter in Helstone parsonage, pieces of the conversation out of the next room came upon her ears.|As she thought of the delight of filling the important post of only daughter in Helstone parsonage, pieces of the conversation out of the next room came upon her ears.
northandsouth_01_f000031|Her aunt Shaw was talking to the five or six ladies who had been dining there, and whose husbands were still in the dining-room.|Her aunt Shaw was talking to the five or six ladies who had been dining there, and whose husbands were still in the dining-room.
northandsouth_01_f000032|They were the familiar acquaintances of the house; neighbours whom  Missis Shaw called friends, because she happened to dine with them more frequently than with any other people,|They were the familiar acquaintances of the house; neighbours whom  Missis Shaw called friends, because she happened to dine with them more frequently than with any other people,
northandsouth_01_f000033|and because if she or Edith wanted anything from them, or they from her, they did not scruple to make a call at each others houses before luncheon.|and because if she or Edith wanted anything from them, or they from her, they did not scruple to make a call at each others houses before luncheon.
northandsouth_01_f000034|These ladies and their husbands were invited, in their capacity of friends, to eat a farewell dinner in honour of Ediths approaching marriage.|These ladies and their husbands were invited, in their capacity of friends, to eat a farewell dinner in honour of Ediths approaching marriage.
northandsouth_01_f000035|Edith had rather objected to this arrangement, for Captain Lennox was expected to arrive by a late train this very evening;|Edith had rather objected to this arrangement, for Captain Lennox was expected to arrive by a late train this very evening;
northandsouth_01_f000036|but, although she was a spoiled child, she was too careless and idle to have a very strong will of her own,|but, although she was a spoiled child, she was too careless and idle to have a very strong will of her own,
northandsouth_01_f000037|and gave way when she found that her mother had absolutely ordered those extra delicacies of the season which are always supposed to be efficacious against immoderate grief at farewell dinners.|and gave way when she found that her mother had absolutely ordered those extra delicacies of the season which are always supposed to be efficacious against immoderate grief at farewell dinners.
northandsouth_01_f000038|She contented herself by leaning back in her chair, merely playing with the food on her plate, and looking grave and absent;|She contented herself by leaning back in her chair, merely playing with the food on her plate, and looking grave and absent;
northandsouth_01_f000039|while all around her were enjoying the mots of mister Grey, the gentleman who always took the bottom of the table at  Missis Shaws dinner parties,|while all around her were enjoying the mots of mister Grey, the gentleman who always took the bottom of the table at  Missis Shaws dinner parties,
northandsouth_01_f000040|and asked Edith to give them some music in the drawing-room.|and asked Edith to give them some music in the drawing-room.
northandsouth_01_f000041|mister Grey was particularly agreeable over this farewell dinner, and the gentlemen staid down stairs longer than usual.|mister Grey was particularly agreeable over this farewell dinner, and the gentlemen staid down stairs longer than usual.
northandsouth_01_f000042|It was very well they did—to judge from the fragments of conversation which Margaret overheard.|It was very well they did-to judge from the fragments of conversation which Margaret overheard.
northandsouth_01_f000043|I suffered too much myself; not that I was not extremely happy with the poor dear General, but still disparity of age is a drawback;|I suffered too much myself; not that I was not extremely happy with the poor dear General, but still disparity of age is a drawback;
northandsouth_01_f000044|one that I was resolved Edith should not have to encounter.|one that I was resolved Edith should not have to encounter.
northandsouth_01_f000045|Of course, without any maternal partiality, I foresaw that the dear child was likely to marry early;|Of course, without any maternal partiality, I foresaw that the dear child was likely to marry early;
northandsouth_01_f000046|indeed, I had often said that I was sure she would be married before she was nineteen.|indeed, I had often said that I was sure she would be married before she was nineteen.
northandsouth_01_f000047|I had quite a prophetic feeling when Captain Lennox—and here the voice dropped into a whisper, but Margaret could easily supply the blank.|I had quite a prophetic feeling when Captain Lennox-and here the voice dropped into a whisper, but Margaret could easily supply the blank.
northandsouth_01_f000048|The course of true love in Ediths case had run remarkably smooth.|The course of true love in Ediths case had run remarkably smooth.
northandsouth_01_f000049|Missis Shaw had given way to the presentiment, as she expressed it;|Missis Shaw had given way to the presentiment, as she expressed it;
northandsouth_01_f000050|and had rather urged on the marriage, although it was below the expectations which many of Ediths acquaintances had formed for her, a young and pretty heiress.|and had rather urged on the marriage, although it was below the expectations which many of Ediths acquaintances had formed for her, a young and pretty heiress.
northandsouth_01_f000051|But  Missis Shaw said that her only child should marry for love,—and sighed emphatically, as if love had not been her motive for marrying the General.|But  Missis Shaw said that her only child should marry for love,-and sighed emphatically, as if love had not been her motive for marrying the General.
northandsouth_01_f000052|Missis Shaw enjoyed the romance of the present engagement rather more than her daughter.|Missis Shaw enjoyed the romance of the present engagement rather more than her daughter.
northandsouth_01_f000053|Not but that Edith was very thoroughly and properly in love;|Not but that Edith was very thoroughly and properly in love;
northandsouth_01_f000054|still she would certainly have preferred a good house in Belgravia, to all the picturesqueness of the life which Captain Lennox described at Corfu.|still she would certainly have preferred a good house in Belgravia, to all the picturesqueness of the life which Captain Lennox described at Corfu.
northandsouth_01_f000055|The very parts which made Margaret glow as she listened, Edith pretended to shiver and shudder at;|The very parts which made Margaret glow as she listened, Edith pretended to shiver and shudder at;
northandsouth_01_f000056|partly for the pleasure she had in being coaxed out of her dislike by her fond lover, and partly because anything of a gipsy or make-shift life was really distasteful to her.|partly for the pleasure she had in being coaxed out of her dislike by her fond lover, and partly because anything of a gipsy or make-shift life was really distasteful to her.
northandsouth_01_f000057|Yet had any one come with a fine house, and a fine estate, and a fine title to boot, Edith would still have clung to Captain Lennox while the temptation lasted;|Yet had any one come with a fine house, and a fine estate, and a fine title to boot, Edith would still have clung to Captain Lennox while the temptation lasted;
northandsouth_01_f000058|when it was over, it is possible she might have had little qualms of ill-concealed regret that Captain Lennox could not have united in his person everything that was desirable.|when it was over, it is possible she might have had little qualms of ill-concealed regret that Captain Lennox could not have united in his person everything that was desirable.
northandsouth_01_f000059|In this she was but her mothers child; who, after deliberately marrying General Shaw with no warmer feeling than respect for his character and establishment,|In this she was but her mothers child; who, after deliberately marrying General Shaw with no warmer feeling than respect for his character and establishment,
northandsouth_01_f000060|was constantly, though quietly, bemoaning her hard lot in being united to one whom she could not love.|was constantly, though quietly, bemoaning her hard lot in being united to one whom she could not love.
northandsouth_01_f000061|I have spared no expense in her trousseau, were the next words Margaret heard.|I have spared no expense in her trousseau, were the next words Margaret heard.
northandsouth_01_f000062|She has all the beautiful Indian shawls and scarfs the General gave to me, but which I shall never wear again.|She has all the beautiful Indian shawls and scarfs the General gave to me, but which I shall never wear again.
northandsouth_01_f000063|She is a lucky girl, replied another voice, which Margaret knew to be that of  Missis Gibson, a lady who was taking a double interest in the conversation,|She is a lucky girl, replied another voice, which Margaret knew to be that of  Missis Gibson, a lady who was taking a double interest in the conversation,
northandsouth_01_f000064|from the fact of one of her daughters having been married within the last few weeks.|from the fact of one of her daughters having been married within the last few weeks.
northandsouth_01_f000065|Helen had set her heart upon an Indian shawl, but really when I found what an extravagant price was asked, I was obliged to refuse her.|Helen had set her heart upon an Indian shawl, but really when I found what an extravagant price was asked, I was obliged to refuse her.
northandsouth_01_f000066|She will be quite envious when she hears of Edith having Indian shawls. What kind are they? Delhi? with the lovely little borders?|She will be quite envious when she hears of Edith having Indian shawls. What kind are they? Delhi? with the lovely little borders?
northandsouth_01_f000067|Margaret heard her aunts voice again, but this time it was as if she had raised herself up from her half-recumbent position,|Margaret heard her aunts voice again, but this time it was as if she had raised herself up from her half-recumbent position,
northandsouth_01_f000068|and were looking into the more dimly lighted back drawing-room.|and were looking into the more dimly lighted back drawing-room.
northandsouth_01_f000069|Edith! Edith! cried she; and then she sank as if wearied by the exertion. Margaret stepped forward.|Edith! Edith! cried she; and then she sank as if wearied by the exertion. Margaret stepped forward.
northandsouth_01_f000070|Edith is asleep, Aunt Shaw. Is it anything I can do?|Edith is asleep, Aunt Shaw. Is it anything I can do?
northandsouth_01_f000071|All the ladies said Poor child! on receiving this distressing intelligence about Edith;|All the ladies said Poor child! on receiving this distressing intelligence about Edith;
northandsouth_01_f000072|and the minute lap-dog in  Missis Shaws arms began to bark, as if excited by the burst of pity.|and the minute lap-dog in  Missis Shaws arms began to bark, as if excited by the burst of pity.
northandsouth_01_f000073|Hush, Tiny! you naughty little girl! you will waken your mistress.|Hush, Tiny! you naughty little girl! you will waken your mistress.
northandsouth_01_f000074|It was only to ask Edith if she would tell Newton to bring down her shawls: perhaps you would go, Margaret dear?|It was only to ask Edith if she would tell Newton to bring down her shawls: perhaps you would go, Margaret dear?
northandsouth_01_f000075|Margaret went up into the old nursery at the very top of the house, where Newton was busy getting up some laces which were required for the wedding.|Margaret went up into the old nursery at the very top of the house, where Newton was busy getting up some laces which were required for the wedding.
northandsouth_01_f000076|While Newton went (not without a muttered grumbling) to undo the shawls, which had already been exhibited four or five times that day, Margaret looked round upon the nursery;|While Newton went not without a muttered grumbling to undo the shawls, which had already been exhibited four or five times that day, Margaret looked round upon the nursery;
northandsouth_01_f000077|the first room in that house with which she had become familiar nine years ago, when she was brought,|the first room in that house with which she had become familiar nine years ago, when she was brought,
northandsouth_01_f000078|all untamed from the forest, to share the home, the play, and the lessons of her cousin Edith.|all untamed from the forest, to share the home, the play, and the lessons of her cousin Edith.
northandsouth_01_f000079|She remembered the dark, dim look of the London nursery, presided over by an austere and ceremonious nurse, who was terribly particular about clean hands and torn frocks.|She remembered the dark, dim look of the London nursery, presided over by an austere and ceremonious nurse, who was terribly particular about clean hands and torn frocks.
northandsouth_01_f000080|She recollected the first tea up there—separate from her father and aunt, who were dining somewhere down below an infinite depth of stairs;|She recollected the first tea up there-separate from her father and aunt, who were dining somewhere down below an infinite depth of stairs;
northandsouth_01_f000081|for unless she were up in the sky (the child thought), they must be deep down in the bowels of the earth.|for unless she were up in the sky the child thought, they must be deep down in the bowels of the earth.
northandsouth_01_f000082|At home—before she came to live in Harley Street—her mothers dressing-room had been her nursery;|At home-before she came to live in Harley Street-her mothers dressing-room had been her nursery;
northandsouth_01_f000083|and, as they kept early hours in the country parsonage, Margaret had always had her meals with her father and mother.|and, as they kept early hours in the country parsonage, Margaret had always had her meals with her father and mother.
northandsouth_01_f000084|Oh! well did the tall stately girl of eighteen remember the tears shed with such wild passion of grief by the little girl of nine,|Oh! well did the tall stately girl of eighteen remember the tears shed with such wild passion of grief by the little girl of nine,
northandsouth_01_f000085|as she hid her face under the bed-clothes, in that first night;|as she hid her face under the bed-clothes, in that first night;
northandsouth_01_f000086|and how she was bidden not to cry by the nurse, because it would disturb Miss Edith;|and how she was bidden not to cry by the nurse, because it would disturb Miss Edith;
northandsouth_01_f000087|and how she had cried as bitterly, but more quietly, till her newly-seen, grand, pretty aunt had come softly upstairs with mister Hale to show him his little sleeping daughter.|and how she had cried as bitterly, but more quietly, till her newly-seen, grand, pretty aunt had come softly upstairs with mister Hale to show him his little sleeping daughter.
northandsouth_01_f000088|Then the little Margaret had hushed her sobs, and tried to lie quiet as if asleep, for fear of making her father unhappy by her grief,|Then the little Margaret had hushed her sobs, and tried to lie quiet as if asleep, for fear of making her father unhappy by her grief,
northandsouth_01_f000089|which she dared not express before her aunt, and which she rather thought it was wrong to feel at all after the long hoping,|which she dared not express before her aunt, and which she rather thought it was wrong to feel at all after the long hoping,
northandsouth_01_f000090|and planning, and contriving they had gone through at home, before her wardrobe could be arranged so as to suit her grander circumstances,|and planning, and contriving they had gone through at home, before her wardrobe could be arranged so as to suit her grander circumstances,
northandsouth_01_f000091|and before papa could leave his parish to come up to London, even for a few days.|and before papa could leave his parish to come up to London, even for a few days.
northandsouth_01_f000092|Now she had got to love the old nursery, though it was but a dismantled place;|Now she had got to love the old nursery, though it was but a dismantled place;
northandsouth_01_f000093|and she looked all round, with a kind of cat-like regret, at the idea of leaving it for ever in three days.|and she looked all round, with a kind of cat-like regret, at the idea of leaving it for ever in three days.
northandsouth_01_f000094|Ah Newton! said she, I think we shall all be sorry to leave this dear old room.|Ah Newton! said she, I think we shall all be sorry to leave this dear old room.
northandsouth_01_f000095|Indeed, miss, I shant for one. My eyes are not so good as they were, and the light here is so bad that I cant see to mend laces except just at the window,|Indeed, miss, I shant for one. My eyes are not so good as they were, and the light here is so bad that I cant see to mend laces except just at the window,
northandsouth_01_f000096|where theres always a shocking draught—enough to give one ones death of cold.|where theres always a shocking draught-enough to give one ones death of cold.
northandsouth_01_f000097|Well, I dare say you will have both good light and plenty of warmth at Naples.|Well, I dare say you will have both good light and plenty of warmth at Naples.
northandsouth_01_f000098|You must keep as much of your darning as you can till then. Thank you, Newton, I can take them down—youre busy.|You must keep as much of your darning as you can till then. Thank you, Newton, I can take them down-youre busy.
northandsouth_01_f000099|So Margaret went down laden with shawls, and snuffing up their spicy Eastern smell.|So Margaret went down laden with shawls, and snuffing up their spicy Eastern smell.
northandsouth_01_f000100|Her aunt asked her to stand as a sort of lay figure on which to display them, as Edith was still asleep.|Her aunt asked her to stand as a sort of lay figure on which to display them, as Edith was still asleep.
northandsouth_01_f000101|No one thought about it; but Margarets tall, finely made figure, in the black silk dress which she was wearing as mourning for some distant relative of her fathers,|No one thought about it; but Margarets tall, finely made figure, in the black silk dress which she was wearing as mourning for some distant relative of her fathers,
northandsouth_01_f000102|set off the long beautiful folds of the gorgeous shawls that would have half-smothered Edith.|set off the long beautiful folds of the gorgeous shawls that would have half-smothered Edith.
northandsouth_01_f000103|Margaret stood right under the chandelier, quite silent and passive, while her aunt adjusted the draperies.|Margaret stood right under the chandelier, quite silent and passive, while her aunt adjusted the draperies.
northandsouth_01_f000104|Occasionally, as she was turned round, she caught a glimpse of herself in the mirror over the chimney-piece,|Occasionally, as she was turned round, she caught a glimpse of herself in the mirror over the chimney-piece,
northandsouth_01_f000105|and smiled at her own appearance there—the familiar features in the usual garb of a princess.|and smiled at her own appearance there-the familiar features in the usual garb of a princess.
northandsouth_01_f000106|She touched the shawls gently as they hung around her, and took a pleasure in their soft feel and their brilliant colours,|She touched the shawls gently as they hung around her, and took a pleasure in their soft feel and their brilliant colours,
northandsouth_01_f000107|and rather liked to be dressed in such splendour—enjoying it much as a child would do, with a quiet pleased smile on her lips.|and rather liked to be dressed in such splendour-enjoying it much as a child would do, with a quiet pleased smile on her lips.
northandsouth_01_f000108|Just then the door opened, and mister Henry Lennox was suddenly announced.|Just then the door opened, and mister Henry Lennox was suddenly announced.
northandsouth_01_f000109|Some of the ladies started back, as if half-ashamed of their feminine interest in dress.|Some of the ladies started back, as if half-ashamed of their feminine interest in dress.
northandsouth_01_f000110|Missis Shaw held out her hand to the new-comer; Margaret stood perfectly still, thinking she might be yet wanted as a sort of block for the shawls;|Missis Shaw held out her hand to the new-comer; Margaret stood perfectly still, thinking she might be yet wanted as a sort of block for the shawls;
northandsouth_01_f000111|but looking at mister Lennox with a bright, amused face, as if sure of his sympathy in her sense of the ludicrousness at being thus surprised.|but looking at mister Lennox with a bright, amused face, as if sure of his sympathy in her sense of the ludicrousness at being thus surprised.
northandsouth_01_f000112|Her aunt was so much absorbed in asking mister Henry Lennox—who had not been able to come to dinner—all sorts of questions about his brother the bridegroom,|Her aunt was so much absorbed in asking mister Henry Lennox-who had not been able to come to dinner-all sorts of questions about his brother the bridegroom,
northandsouth_01_f000113|his sister the bridesmaid (coming with the Captain from Scotland for the occasion), and various other members of the Lennox family,|his sister the bridesmaid coming with the Captain from Scotland for the occasion, and various other members of the Lennox family,
northandsouth_01_f000114|that Margaret saw she was no more wanted as shawl-bearer, and devoted herself to the amusement of the other visitors, whom her aunt had for the moment forgotten.|that Margaret saw she was no more wanted as shawl-bearer, and devoted herself to the amusement of the other visitors, whom her aunt had for the moment forgotten.
northandsouth_01_f000115|Almost immediately, Edith came in from the back drawing-room, winking and blinking her eyes at the stronger light,|Almost immediately, Edith came in from the back drawing-room, winking and blinking her eyes at the stronger light,
northandsouth_01_f000116|shaking back her slightly-ruffled curls, and altogether looking like the Sleeping Beauty just startled from her dreams.|shaking back her slightly-ruffled curls, and altogether looking like the Sleeping Beauty just startled from her dreams.
northandsouth_01_f000117|Even in her slumber she had instinctively felt that a Lennox was worth rousing herself for;|Even in her slumber she had instinctively felt that a Lennox was worth rousing herself for;
northandsouth_01_f000118|and she had a multitude of questions to ask about dear Janet, the future, unseen sister-in-law, for whom she professed so much affection,|and she had a multitude of questions to ask about dear Janet, the future, unseen sister-in-law, for whom she professed so much affection,
northandsouth_01_f000119|that if Margaret had not been very proud she might have almost felt jealous of the mushroom rival.|that if Margaret had not been very proud she might have almost felt jealous of the mushroom rival.
northandsouth_01_f000120|As Margaret sank rather more into the background on her aunts joining the conversation, she saw Henry Lennox directing his look towards a vacant seat near her;|As Margaret sank rather more into the background on her aunts joining the conversation, she saw Henry Lennox directing his look towards a vacant seat near her;
northandsouth_01_f000121|and she knew perfectly well that as soon as Edith released him from her questioning, he would take possession of that chair.|and she knew perfectly well that as soon as Edith released him from her questioning, he would take possession of that chair.
northandsouth_01_f000122|She had not been quite sure, from her aunts rather confused account of his engagements, whether he would come that night;|She had not been quite sure, from her aunts rather confused account of his engagements, whether he would come that night;
northandsouth_01_f000123|it was almost a surprise to see him; and now she was sure of a pleasant evening.|it was almost a surprise to see him; and now she was sure of a pleasant evening.
northandsouth_01_f000124|He liked and disliked pretty nearly the same things that she did.|He liked and disliked pretty nearly the same things that she did.
northandsouth_01_f000125|Margarets face was lightened up into an honest, open brightness. By-and-by he came. She received him with a smile which had not a tinge of shyness or self-consciousness in it.|Margarets face was lightened up into an honest, open brightness. By-and-by he came. She received him with a smile which had not a tinge of shyness or self-consciousness in it.
northandsouth_01_f000126|Well, I suppose you are all in the depths of business—ladies business, I mean.|Well, I suppose you are all in the depths of business-ladies business, I mean.
northandsouth_01_f000127|Very different to my business, which is the real true law business. Playing with shawls is very different work to drawing up settlements.|Very different to my business, which is the real true law business. Playing with shawls is very different work to drawing up settlements.
northandsouth_01_f000128|Ah, I knew how you would be amused to find us all so occupied in admiring finery. But really Indian shawls are very perfect things of their kind.|Ah, I knew how you would be amused to find us all so occupied in admiring finery. But really Indian shawls are very perfect things of their kind.
northandsouth_01_f000129|I have no doubt they are. Their prices are very perfect, too. Nothing wanting. The gentlemen came dropping in one by one, and the buzz and noise deepened in tone.|I have no doubt they are. Their prices are very perfect, too. Nothing wanting. The gentlemen came dropping in one by one, and the buzz and noise deepened in tone.
northandsouth_01_f000130|This is your last dinner-party, is it not? There are no more before Thursday?|This is your last dinner-party, is it not? There are no more before Thursday?
northandsouth_01_f000131|No. I think after this evening we shall feel at rest, which I am sure I have not done for many weeks;|No. I think after this evening we shall feel at rest, which I am sure I have not done for many weeks;
northandsouth_01_f000132|at least, that kind of rest when the hands have nothing more to do, and all the arrangements are complete for an event which must occupy ones head and heart.|at least, that kind of rest when the hands have nothing more to do, and all the arrangements are complete for an event which must occupy ones head and heart.
northandsouth_01_f000133|I shall be glad to have time to think, and I am sure Edith will.|I shall be glad to have time to think, and I am sure Edith will.
northandsouth_01_f000134|I am not so sure about her; but I can fancy that you will. Whenever I have seen you lately, you have been carried away by a whirlwind of some other persons making.|I am not so sure about her; but I can fancy that you will. Whenever I have seen you lately, you have been carried away by a whirlwind of some other persons making.
northandsouth_01_f000135|Yes, said Margaret, rather sadly, remembering the never-ending commotion about trifles that had been going on for more than a month past:|Yes, said Margaret, rather sadly, remembering the never-ending commotion about trifles that had been going on for more than a month past:
northandsouth_01_f000136|I wonder if a marriage must always be preceded by what you call a whirlwind, or whether in some cases there might not rather be a calm and peaceful time just before it.|I wonder if a marriage must always be preceded by what you call a whirlwind, or whether in some cases there might not rather be a calm and peaceful time just before it.
northandsouth_01_f000137|Cinderellas godmother ordering the trousseau, the wedding-breakfast, writing the notes of invitation, for instance, said mister Lennox, laughing.|Cinderellas godmother ordering the trousseau, the wedding-breakfast, writing the notes of invitation, for instance, said mister Lennox, laughing.
northandsouth_01_f000138|But are all these quite necessary troubles? asked Margaret, looking up straight at him for an answer.|But are all these quite necessary troubles? asked Margaret, looking up straight at him for an answer.
northandsouth_01_f000139|A sense of indescribable weariness of all the arrangements for a pretty effect, in which Edith had been busied as supreme authority for the last six weeks, oppressed her just now;|A sense of indescribable weariness of all the arrangements for a pretty effect, in which Edith had been busied as supreme authority for the last six weeks, oppressed her just now;
northandsouth_01_f000140|and she really wanted some one to help her to a few pleasant, quiet ideas connected with a marriage.|and she really wanted some one to help her to a few pleasant, quiet ideas connected with a marriage.
northandsouth_01_f000141|Oh, of course, he replied with a change to gravity in his tone.|Oh, of course, he replied with a change to gravity in his tone.
northandsouth_01_f000142|There are forms and ceremonies to be gone through, not so much to satisfy oneself, as to stop the worlds mouth,|There are forms and ceremonies to be gone through, not so much to satisfy oneself, as to stop the worlds mouth,
northandsouth_01_f000143|without which stoppage there would be very little satisfaction in life.|without which stoppage there would be very little satisfaction in life.
northandsouth_01_f000144|But how would you have a wedding arranged?|But how would you have a wedding arranged?
northandsouth_01_f000145|Oh, I have never thought much about it; only I should like it to be a very fine summer morning;|Oh, I have never thought much about it; only I should like it to be a very fine summer morning;
northandsouth_01_f000146|and I should like to walk to church through the shade of trees; and not to have so many bridesmaids, and to have no wedding-breakfast.|and I should like to walk to church through the shade of trees; and not to have so many bridesmaids, and to have no wedding-breakfast.
northandsouth_01_f000147|I dare say I am resolving against the very things that have given me the most trouble just now.|I dare say I am resolving against the very things that have given me the most trouble just now.
northandsouth_01_f000148|No, I dont think you are. The idea of stately simplicity accords well with your character.|No, I dont think you are. The idea of stately simplicity accords well with your character.
northandsouth_01_f000149|Margaret did not quite like this speech; she winced away from it more, from remembering former occasions on which he had tried to lead her into a discussion (in which he took the complimentary part) about her own character and ways of going on.|Margaret did not quite like this speech; she winced away from it more, from remembering former occasions on which he had tried to lead her into a discussion in which he took the complimentary part about her own character and ways of going on.
northandsouth_01_f000150|She cut his speech rather short by saying:|She cut his speech rather short by saying:
northandsouth_01_f000151|It is natural for me to think of Helstone church, and the walk to it, rather than of driving up to a London church in the middle of a paved street.|It is natural for me to think of Helstone church, and the walk to it, rather than of driving up to a London church in the middle of a paved street.
northandsouth_01_f000152|Tell me about Helstone. You have never described it to me.|Tell me about Helstone. You have never described it to me.
northandsouth_01_f000153|I should like to have some idea of the place you will be living in, when ninety-six Harley Street will be looking dingy and dirty, and dull, and shut up.|I should like to have some idea of the place you will be living in, when ninety-six Harley Street will be looking dingy and dirty, and dull, and shut up.
northandsouth_01_f000154|Is Helstone a village, or a town, in the first place?|Is Helstone a village, or a town, in the first place?
northandsouth_01_f000155|Oh, only a hamlet; I dont think I could call it a village at all. There is the church and a few houses near it on the green—cottages, rather—with roses growing all over them.|Oh, only a hamlet; I dont think I could call it a village at all. There is the church and a few houses near it on the green-cottages, rather-with roses growing all over them.
northandsouth_01_f000156|And flowering all the year round, especially at Christmas—make your picture complete, said he.|And flowering all the year round, especially at Christmas-make your picture complete, said he.
northandsouth_01_f000157|No, replied Margaret, somewhat annoyed, I am not making a picture. I am trying to describe Helstone as it really is. You should not have said that.|No, replied Margaret, somewhat annoyed, I am not making a picture. I am trying to describe Helstone as it really is. You should not have said that.
northandsouth_01_f000158|I am penitent, he answered. Only it really sounded like a village in a tale rather than in real life.|I am penitent, he answered. Only it really sounded like a village in a tale rather than in real life.
northandsouth_01_f000159|And so it is, replied Margaret, eagerly. All the other places in England that I have seen seem so hard and prosaic-looking, after the New Forest.|And so it is, replied Margaret, eagerly. All the other places in England that I have seen seem so hard and prosaic-looking, after the New Forest.
northandsouth_01_f000160|Helstone is like a village in a poem—in one of Tennysons poems.|Helstone is like a village in a poem-in one of Tennysons poems.
northandsouth_01_f000161|But I wont try and describe it any more. You would only laugh at me if I told you what I think of it—what it really is.|But I wont try and describe it any more. You would only laugh at me if I told you what I think of it-what it really is.
