rinkitink_baum_01_64kb_f000012|I get a good many letters from my readers, but every one is a joy to me and I answer them as soon as I can find time to do so.|I get a good many letters from my readers, but every one is a joy to me and I answer them as soon as I can find time to do so.
rinkitink_baum_01_64kb_f000013|L FRANK BAUM Royal Historian of Oz.|L FRANK BAUM Royal Historian of Oz.
rinkitink_baum_01_64kb_f000014|OZCOT at HOLLYWOOD in CALIFORNIA, 1916.|OZCOT at HOLLYWOOD in CALIFORNIA, nineteen sixteen.
rinkitink_baum_01_64kb_f000015|Chapter One The Prince of Pingaree.|Chapter One The Prince of Pingaree.
rinkitink_baum_01_64kb_f000016|If you have a map of the Land of Oz handy, you will find that the great Nonestic Ocean washes the shores of the Kingdom of Rinkitink,|If you have a map of the Land of Oz handy, you will find that the great Nonestic Ocean washes the shores of the Kingdom of Rinkitink,
rinkitink_baum_01_64kb_f000017|between which and the Land of Oz lies a strip of the country of the Nome King and a Sandy Desert.|between which and the Land of Oz lies a strip of the country of the Nome King and a Sandy Desert.
rinkitink_baum_01_64kb_f000018|The Kingdom of Rinkitink isn't very big and lies close to the ocean, all the houses and the King's palace being built near the shore.|The Kingdom of Rinkitink isn't very big and lies close to the ocean, all the houses and the King's palace being built near the shore.
rinkitink_baum_01_64kb_f000019|The people live much upon the water, boating and fishing, and the wealth of Rinkitink is gained from trading along the coast and with the islands nearest it.|The people live much upon the water, boating and fishing, and the wealth of Rinkitink is gained from trading along the coast and with the islands nearest it.
rinkitink_baum_01_64kb_f000020|Four days' journey by boat to the north of Rinkitink is the Island of Pingaree, and as our story begins here I must tell you something about this island.|Four days' journey by boat to the north of Rinkitink is the Island of Pingaree, and as our story begins here I must tell you something about this island.
rinkitink_baum_01_64kb_f000021|At the north end of Pingaree, where it is widest, the land is a mile from shore to shore, but at the south end it is scarcely half a mile broad;|At the north end of Pingaree, where it is widest, the land is a mile from shore to shore, but at the south end it is scarcely half a mile broad;
rinkitink_baum_01_64kb_f000022|thus, although Pingaree is four miles long, from north to south, it cannot be called a very big island.|thus, although Pingaree is four miles long, from north to south, it cannot be called a very big island.
rinkitink_baum_01_64kb_f000023|It is exceedingly pretty, however, and to the gulls who approach it from the sea it must resemble a huge green wedge lying upon the waters, for its grass and trees give it the color of an emerald.|It is exceedingly pretty, however, and to the gulls who approach it from the sea it must resemble a huge green wedge lying upon the waters, for its grass and trees give it the color of an emerald.
rinkitink_baum_01_64kb_f000024|The grass came to the edge of the sloping shores; the beautiful trees occupied all the central portion of Pingaree,|The grass came to the edge of the sloping shores; the beautiful trees occupied all the central portion of Pingaree,
rinkitink_baum_01_64kb_f000025|forming a continuous grove where the branches met high overhead and there was just space beneath them for the cosy houses of the inhabitants.|forming a continuous grove where the branches met high overhead and there was just space beneath them for the cosy houses of the inhabitants.
rinkitink_baum_01_64kb_f000026|These houses were scattered everywhere throughout the island, so that there was no town or city, unless the whole island might be called a city.|These houses were scattered everywhere throughout the island, so that there was no town or city, unless the whole island might be called a city.
rinkitink_baum_01_64kb_f000027|The canopy of leaves, high overhead, formed a shelter from sun and rain, and the dwellers in the grove could all look past the straight tree trunks and across the grassy slopes to the purple waters of the Nonestic Ocean.|The canopy of leaves, high overhead, formed a shelter from sun and rain, and the dwellers in the grove could all look past the straight tree trunks and across the grassy slopes to the purple waters of the Nonestic Ocean.
rinkitink_baum_01_64kb_f000028|At the big end of the island, at the north, stood the royal palace of King Kitticut, the lord and ruler of Pingaree. It was a beautiful palace,|At the big end of the island, at the north, stood the royal palace of King Kitticut, the lord and ruler of Pingaree. It was a beautiful palace,
rinkitink_baum_01_64kb_f000029|built entirely of snow white marble and capped by domes of burnished gold, for the King was exceedingly wealthy.|built entirely of snow white marble and capped by domes of burnished gold, for the King was exceedingly wealthy.
rinkitink_baum_01_64kb_f000030|All along the coast of Pingaree were found the largest and finest pearls in the whole world.|All along the coast of Pingaree were found the largest and finest pearls in the whole world.
rinkitink_baum_01_64kb_f000031|These pearls grew within the shells of big oysters, and the people raked the oysters from their watery beds, sought out the milky pearls and carried them dutifully to their King.|These pearls grew within the shells of big oysters, and the people raked the oysters from their watery beds, sought out the milky pearls and carried them dutifully to their King.
rinkitink_baum_01_64kb_f000032|Therefore, once every year His Majesty was able to send six of his boats, with sixty rowers and many sacks of the valuable pearls, to the Kingdom of Rinkitink,|Therefore, once every year His Majesty was able to send six of his boats, with sixty rowers and many sacks of the valuable pearls, to the Kingdom of Rinkitink,
rinkitink_baum_01_64kb_f000033|where there was a city called Gilgad, in which King Rinkitink's palace stood on a rocky headland and served, with its high towers, as a lighthouse to guide sailors to the harbor.|where there was a city called Gilgad, in which King Rinkitink's palace stood on a rocky headland and served, with its high towers, as a lighthouse to guide sailors to the harbor.
rinkitink_baum_01_64kb_f000034|In Gilgad the pearls from Pingaree were purchased by the King's treasurer,|In Gilgad the pearls from Pingaree were purchased by the King's treasurer,
rinkitink_baum_01_64kb_f000035|and the boats went back to the island laden with stores of rich merchandise and such supplies of food as the people and the royal family of Pingaree needed.|and the boats went back to the island laden with stores of rich merchandise and such supplies of food as the people and the royal family of Pingaree needed.
rinkitink_baum_01_64kb_f000036|The Pingaree people never visited any other land but that of Rinkitink, and so there were few other lands that knew there was such an island.|The Pingaree people never visited any other land but that of Rinkitink, and so there were few other lands that knew there was such an island.
rinkitink_baum_01_64kb_f000037|To the southwest was an island called the Isle of Phreex, where the inhabitants had no use for pearls. And far north of Pingaree six days' journey by boat,|To the southwest was an island called the Isle of Phreex, where the inhabitants had no use for pearls. And far north of Pingaree six days' journey by boat,
rinkitink_baum_01_64kb_f000038|it was said were twin islands named Regos and Coregos, inhabited by a fierce and warlike people.|it was said were twin islands named Regos and Coregos, inhabited by a fierce and warlike people.
rinkitink_baum_01_64kb_f000039|Many years before this story really begins, ten big boatloads of those fierce warriors of Regos and Coregos visited Pingaree, landing suddenly upon the north end of the island.|Many years before this story really begins, ten big boatloads of those fierce warriors of Regos and Coregos visited Pingaree, landing suddenly upon the north end of the island.
rinkitink_baum_01_64kb_f000040|There they began to plunder and conquer, as was their custom, but the people of Pingaree, although neither so big nor so strong as their foes,|There they began to plunder and conquer, as was their custom, but the people of Pingaree, although neither so big nor so strong as their foes,
rinkitink_baum_01_64kb_f000041|were able to defeat them and drive them all back to the sea, where a great storm overtook the raiders from Regos and Coregos and destroyed them and their boats,|were able to defeat them and drive them all back to the sea, where a great storm overtook the raiders from Regos and Coregos and destroyed them and their boats,
rinkitink_baum_01_64kb_f000042|not a single warrior returning to his own country.|not a single warrior returning to his own country.
rinkitink_baum_01_64kb_f000043|This defeat of the enemy seemed the more wonderful because the pearl fishers of Pingaree were mild and peaceful in disposition and seldom quarreled even among themselves.|This defeat of the enemy seemed the more wonderful because the pearl fishers of Pingaree were mild and peaceful in disposition and seldom quarreled even among themselves.
rinkitink_baum_01_64kb_f000044|Their only weapons were their oyster rakes; yet the fact remains that they drove their fierce enemies from Regos and Coregos from their shores.|Their only weapons were their oyster rakes; yet the fact remains that they drove their fierce enemies from Regos and Coregos from their shores.
rinkitink_baum_01_64kb_f000045|King Kitticut was only a boy when this remarkable battle was fought, and now his hair was gray; but he remembered the day well and, during the years that followed,|King Kitticut was only a boy when this remarkable battle was fought, and now his hair was gray; but he remembered the day well and, during the years that followed,
rinkitink_baum_01_64kb_f000046|his one constant fear was of another invasion of his enemies.|his one constant fear was of another invasion of his enemies.
rinkitink_baum_01_64kb_f000047|He feared they might send a more numerous army to his island, both for conquest and revenge, in which case there could be little hope of successfully opposing them.|He feared they might send a more numerous army to his island, both for conquest and revenge, in which case there could be little hope of successfully opposing them.
rinkitink_baum_01_64kb_f000048|This anxiety on the part of King Kitticut led him to keep a sharp lookout for strange boats, one of his men patrolling the beach constantly, but he was too wise to allow any fear to make him or his subjects unhappy.|This anxiety on the part of King Kitticut led him to keep a sharp lookout for strange boats, one of his men patrolling the beach constantly, but he was too wise to allow any fear to make him or his subjects unhappy.
rinkitink_baum_01_64kb_f000049|He was a good King and lived very contentedly in his fine palace, with his fair Queen Garee and their one child, Prince Inga.|He was a good King and lived very contentedly in his fine palace, with his fair Queen Garee and their one child, Prince Inga.
rinkitink_baum_01_64kb_f000050|The wealth of Pingaree increased year by year; and the happiness of the people increased, too. Perhaps there was no place, outside the Land of Oz,|The wealth of Pingaree increased year by year; and the happiness of the people increased, too. Perhaps there was no place, outside the Land of Oz,
rinkitink_baum_01_64kb_f000051|where contentment and peace were more manifest than on this pretty island, hidden in the besom of the Nonestic Ocean.|where contentment and peace were more manifest than on this pretty island, hidden in the besom of the Nonestic Ocean.
rinkitink_baum_01_64kb_f000052|Had these conditions remained undisturbed, there would have been no need to speak of Pingaree in this story.|Had these conditions remained undisturbed, there would have been no need to speak of Pingaree in this story.
rinkitink_baum_01_64kb_f000053|Prince Inga, the heir to all the riches and the kingship of Pingaree, grew up surrounded by every luxury; but he was a manly little fellow, although somewhat too grave and thoughtful,|Prince Inga, the heir to all the riches and the kingship of Pingaree, grew up surrounded by every luxury; but he was a manly little fellow, although somewhat too grave and thoughtful,
rinkitink_baum_01_64kb_f000054|and he could never bear to be idle a single minute.|and he could never bear to be idle a single minute.
rinkitink_baum_01_64kb_f000055|He knew where the finest oysters lay hidden along the coast and was as successful in finding pearls as any of the men of the island, although he was so slight and small.|He knew where the finest oysters lay hidden along the coast and was as successful in finding pearls as any of the men of the island, although he was so slight and small.
rinkitink_baum_01_64kb_f000056|He had a little boat of his own and a rake for dragging up the oysters and he was very proud indeed when he could carry a big white pearl to his father.|He had a little boat of his own and a rake for dragging up the oysters and he was very proud indeed when he could carry a big white pearl to his father.
rinkitink_baum_01_64kb_f000057|There was no school upon the island, as the people of Pingaree were far removed from the state of civilization that gives our modern children such advantages as schools and learned professors,|There was no school upon the island, as the people of Pingaree were far removed from the state of civilization that gives our modern children such advantages as schools and learned professors,
rinkitink_baum_01_64kb_f000058|but the King owned several manuscript books, the pages being made of sheepskin.|but the King owned several manuscript books, the pages being made of sheepskin.
rinkitink_baum_01_64kb_f000059|Being a man of intelligence, he was able to teach his son something of reading, writing and arithmetic.|Being a man of intelligence, he was able to teach his son something of reading, writing and arithmetic.
rinkitink_baum_01_64kb_f000060|When studying his lessons Prince Inga used to go into the grove near his father's palace and climb into the branches of a tall tree, where he had built a platform with a comfortable seat to rest upon,|When studying his lessons Prince Inga used to go into the grove near his father's palace and climb into the branches of a tall tree, where he had built a platform with a comfortable seat to rest upon,
rinkitink_baum_01_64kb_f000061|all hidden by the canopy of leaves.|all hidden by the canopy of leaves.
rinkitink_baum_01_64kb_f000062|There, with no one to disturb him, he would pore over the sheepskin on which were written the queer characters of the Pingarese language.|There, with no one to disturb him, he would pore over the sheepskin on which were written the queer characters of the Pingarese language.
rinkitink_baum_01_64kb_f000063|King Kitticut was very proud of his little son, as well he might be,|King Kitticut was very proud of his little son, as well he might be,
rinkitink_baum_01_64kb_f000064|and he soon felt a high respect for Inga's judgment and thought that he was worthy to be taken into the confidence of his father in many matters of state.|and he soon felt a high respect for Inga's judgment and thought that he was worthy to be taken into the confidence of his father in many matters of state.
rinkitink_baum_01_64kb_f000065|He taught the boy the needs of the people and how to rule them justly, for some day he knew that Inga would be King in his place.|He taught the boy the needs of the people and how to rule them justly, for some day he knew that Inga would be King in his place.
rinkitink_baum_01_64kb_f000066|One day he called his son to his side and said to him: Our island now seems peaceful enough, Inga, and we are happy and prosperous, but I cannot forget those terrible people of Regos and Coregos.|One day he called his son to his side and said to him: Our island now seems peaceful enough, Inga, and we are happy and prosperous, but I cannot forget those terrible people of Regos and Coregos.
rinkitink_baum_01_64kb_f000067|My constant fear is that they will send a fleet of boats to search for those of their race whom we defeated many years ago, and whom the sea afterwards destroyed.|My constant fear is that they will send a fleet of boats to search for those of their race whom we defeated many years ago, and whom the sea afterwards destroyed.
rinkitink_baum_01_64kb_f000068|If the warriors come in great numbers we may be unable to oppose them, for my people are little trained to fighting at best; they surely would cause us much injury and suffering.|If the warriors come in great numbers we may be unable to oppose them, for my people are little trained to fighting at best; they surely would cause us much injury and suffering.
rinkitink_baum_01_64kb_f000069|Are we, then, less powerful than in my grandfather's day? asked Prince Inga.|Are we, then, less powerful than in my grandfather's day? asked Prince Inga.
rinkitink_baum_01_64kb_f000070|The King shook his head thoughtfully.|The King shook his head thoughtfully.
rinkitink_baum_01_64kb_f000071|It is not that, said he. That you may fully understand that marvelous battle, I must confide to, you a great secret. I have in my possession three Magic Talismans,|It is not that, said he. That you may fully understand that marvelous battle, I must confide to, you a great secret. I have in my possession three Magic Talismans,
rinkitink_baum_01_64kb_f000072|which I have ever guarded with utmost care, keeping the knowledge of their existence from anyone else.|which I have ever guarded with utmost care, keeping the knowledge of their existence from anyone else.
rinkitink_baum_01_64kb_f000073|But, lest I should die, and the secret be lost, I have decided to tell you what these talismans are and where they are hidden. Come with me, my son.|But, lest I should die, and the secret be lost, I have decided to tell you what these talismans are and where they are hidden. Come with me, my son.
rinkitink_baum_01_64kb_f000074|He led the way through the rooms of the palace until they came to the great banquet hall. There, stopping in the center of the room, he stooped down and touched a hidden spring in the tiled floor.|He led the way through the rooms of the palace until they came to the great banquet hall. There, stopping in the center of the room, he stooped down and touched a hidden spring in the tiled floor.
rinkitink_baum_01_64kb_f000075|At once one of the tiles sank downward and the King reached within the cavity and drew out a silken bag.|At once one of the tiles sank downward and the King reached within the cavity and drew out a silken bag.
rinkitink_baum_01_64kb_f000076|This bag he proceeded to open, showing Inga that it contained three great pearls, each one as big around as a marble. One had a blue tint and one was of a delicate rose color,|This bag he proceeded to open, showing Inga that it contained three great pearls, each one as big around as a marble. One had a blue tint and one was of a delicate rose color,
rinkitink_baum_01_64kb_f000077|but the third was pure white.|but the third was pure white.
rinkitink_baum_01_64kb_f000078|These three pearls, said the King, speaking in a solemn, impressive voice, are the most wonderful the world has ever known.|These three pearls, said the King, speaking in a solemn, impressive voice, are the most wonderful the world has ever known.
rinkitink_baum_01_64kb_f000079|They were gifts to one of my ancestors from the Mermaid Queen, a powerful fairy whom he once had the good fortune to rescue from her enemies.|They were gifts to one of my ancestors from the Mermaid Queen, a powerful fairy whom he once had the good fortune to rescue from her enemies.
rinkitink_baum_01_64kb_f000080|In gratitude for this favor she presented him with these pearls. Each of the three possesses an astonishing power, and whoever is their owner may count himself a fortunate man.|In gratitude for this favor she presented him with these pearls. Each of the three possesses an astonishing power, and whoever is their owner may count himself a fortunate man.
rinkitink_baum_01_64kb_f000081|This one having the blue tint will give to the person who carries it a strength so great that no power can resist him. The one with the pink glow will protect its owner from all dangers that may threaten him,|This one having the blue tint will give to the person who carries it a strength so great that no power can resist him. The one with the pink glow will protect its owner from all dangers that may threaten him,
rinkitink_baum_01_64kb_f000082|no matter from what source they may come.|no matter from what source they may come.
rinkitink_baum_01_64kb_f000083|The third pearl this one of pure white can speak, and its words are always wise and helpful.|The third pearl this one of pure white can speak, and its words are always wise and helpful.
rinkitink_baum_01_64kb_f000084|What is this, my father! exclaimed the Prince, amazed; do you tell me that a pearl can speak? It sounds impossible.|What is this, my father! exclaimed the Prince, amazed; do you tell me that a pearl can speak? It sounds impossible.
rinkitink_baum_01_64kb_f000085|Your doubt is due to your ignorance of fairy powers, returned the King, gravely. Listen, my son, and you will know that I speak the truth.|Your doubt is due to your ignorance of fairy powers, returned the King, gravely. Listen, my son, and you will know that I speak the truth.
rinkitink_baum_01_64kb_f000086|He held the white pearl to Inga's ear and the Prince heard a small voice say distinctly: Your father is right. Never question the truth of what you fail to understand,|He held the white pearl to Inga's ear and the Prince heard a small voice say distinctly: Your father is right. Never question the truth of what you fail to understand,
rinkitink_baum_01_64kb_f000087|for the world is filled with wonders.|for the world is filled with wonders.
rinkitink_baum_01_64kb_f000088|I crave your pardon, dear father, said the Prince, for clearly I heard the pearl speak, and its words were full of wisdom.|I crave your pardon, dear father, said the Prince, for clearly I heard the pearl speak, and its words were full of wisdom.
rinkitink_baum_01_64kb_f000089|The powers of the other pearls are even greater, resumed the King.|The powers of the other pearls are even greater, resumed the King.
rinkitink_baum_01_64kb_f000090|Were I poor in all else, these gems would make me richer than any other monarch the world holds.|Were I poor in all else, these gems would make me richer than any other monarch the world holds.
rinkitink_baum_01_64kb_f000091|I believe that, replied Inga, looking at the beautiful pearls with much awe. But tell me, my father, why do you fear the warriors of Regos and Coregos when these marvelous powers are yours?|I believe that, replied Inga, looking at the beautiful pearls with much awe. But tell me, my father, why do you fear the warriors of Regos and Coregos when these marvelous powers are yours?
rinkitink_baum_01_64kb_f000092|The powers are mine only while I have the pearls upon my person, answered King Kitticut, and I dare not carry them constantly for fear they might be lost.|The powers are mine only while I have the pearls upon my person, answered King Kitticut, and I dare not carry them constantly for fear they might be lost.
rinkitink_baum_01_64kb_f000093|Therefore, I keep them safely hidden in this recess.|Therefore, I keep them safely hidden in this recess.
rinkitink_baum_01_64kb_f000094|My only danger lies in the chance that my watchmen might fail to discover the approach of our enemies and allow the warrior invaders to seize me before I could secure the pearls.|My only danger lies in the chance that my watchmen might fail to discover the approach of our enemies and allow the warrior invaders to seize me before I could secure the pearls.
rinkitink_baum_01_64kb_f000095|I should, in that case, be quite powerless to resist. My father owned the magic pearls at the time of the Great Fight, of which you have so often heard,|I should, in that case, be quite powerless to resist. My father owned the magic pearls at the time of the Great Fight, of which you have so often heard,
rinkitink_baum_01_64kb_f000096|and the pink pearl protected him from harm, while the blue pearl enabled him and his people to drive away the enemy.|and the pink pearl protected him from harm, while the blue pearl enabled him and his people to drive away the enemy.
rinkitink_baum_01_64kb_f000097|Often have I suspected that the destroying storm was caused by the fairy mermaids, but that is a matter of which I have no proof.|Often have I suspected that the destroying storm was caused by the fairy mermaids, but that is a matter of which I have no proof.
rinkitink_baum_01_64kb_f000098|I have often wondered how we managed to win that battle, remarked Inga thoughtfully. But the pearls will assist us in case the warriors come again, will they not?|I have often wondered how we managed to win that battle, remarked Inga thoughtfully. But the pearls will assist us in case the warriors come again, will they not?
rinkitink_baum_01_64kb_f000099|They are as powerful as ever, declared the King. Really, my son, I have little to fear from any foe. But lest I die and the secret be lost to the next King,|They are as powerful as ever, declared the King. Really, my son, I have little to fear from any foe. But lest I die and the secret be lost to the next King,
rinkitink_baum_01_64kb_f000100|I have now given it into your keeping.|I have now given it into your keeping.
rinkitink_baum_01_64kb_f000101|Remember that these pearls are the rightful heritage of all Kings of Pingaree. If at any time I should be taken from you, Inga, guard this treasure well and do not forget where it is hidden.|Remember that these pearls are the rightful heritage of all Kings of Pingaree. If at any time I should be taken from you, Inga, guard this treasure well and do not forget where it is hidden.
rinkitink_baum_01_64kb_f000102|I shall not forget, said Inga.|I shall not forget, said Inga.
rinkitink_baum_01_64kb_f000103|Then the King returned the pearls to their hiding place and the boy went to his own room to ponder upon the wonderful secret his father had that day confided to his care.|Then the King returned the pearls to their hiding place and the boy went to his own room to ponder upon the wonderful secret his father had that day confided to his care.
rinkitink_baum_01_64kb_f000104|End of chapter one.|End of chapter one.
rinkitink_baum_02_64kb_f000001|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.
rinkitink_baum_02_64kb_f000002|Rinkitink in oz by L Frank Baum. Chapter Two The Coming of King Rinkitink.|Rinkitink in oz by L Frank Baum. Chapter Two The Coming of King Rinkitink.
rinkitink_baum_02_64kb_f000003|A few days after this, on a bright and sunny morning when the breeze blew soft and sweet from the ocean and the trees waved their leaf laden branches,|A few days after this, on a bright and sunny morning when the breeze blew soft and sweet from the ocean and the trees waved their leaf laden branches,
rinkitink_baum_02_64kb_f000004|the Royal Watchman, whose duty it was to patrol the shore, came running to the King with news that a strange boat was approaching the island.|the Royal Watchman, whose duty it was to patrol the shore, came running to the King with news that a strange boat was approaching the island.
rinkitink_baum_02_64kb_f000005|At first the King was sore afraid and made a step toward the hidden pearls, but the next moment he reflected that one boat, even if filled with enemies,|At first the King was sore afraid and made a step toward the hidden pearls, but the next moment he reflected that one boat, even if filled with enemies,
rinkitink_baum_02_64kb_f000006|would be powerless to injure him, so he curbed his fear and went down to the beach to discover who the strangers might be.|would be powerless to injure him, so he curbed his fear and went down to the beach to discover who the strangers might be.
rinkitink_baum_02_64kb_f000007|Many of the men of Pingaree assembled there also, and Prince Inga followed his father. Arriving at the water's edge, they all stood gazing eagerly at the oncoming boat.|Many of the men of Pingaree assembled there also, and Prince Inga followed his father. Arriving at the water's edge, they all stood gazing eagerly at the oncoming boat.
rinkitink_baum_02_64kb_f000008|It was quite a big boat, they observed, and covered with a canopy of purple silk, embroidered with gold. It was rowed by twenty men, ten on each side.|It was quite a big boat, they observed, and covered with a canopy of purple silk, embroidered with gold. It was rowed by twenty men, ten on each side.
rinkitink_baum_02_64kb_f000009|As it came nearer, Inga could see that in the stern, seated upon a high, cushioned chair of state,|As it came nearer, Inga could see that in the stern, seated upon a high, cushioned chair of state,
rinkitink_baum_02_64kb_f000010|was a little man who was so very fat that he was nearly as broad as he was high This man was dressed in a loose silken robe of purple that fell in folds to his feet,|was a little man who was so very fat that he was nearly as broad as he was high This man was dressed in a loose silken robe of purple that fell in folds to his feet,
rinkitink_baum_02_64kb_f000011|while upon his head was a cap of white velvet curiously worked with golden threads and having a circle of diamonds sewn around the band.|while upon his head was a cap of white velvet curiously worked with golden threads and having a circle of diamonds sewn around the band.
rinkitink_baum_02_64kb_f000012|At the opposite end of the boat stood an oddly shaped cage, and several large boxes of sandalwood were piled near the center of the craft.|At the opposite end of the boat stood an oddly shaped cage, and several large boxes of sandalwood were piled near the center of the craft.
rinkitink_baum_02_64kb_f000013|As the boat approached the shore the fat little man got upon his feet and bowed several times in the direction of those who had assembled to greet him,|As the boat approached the shore the fat little man got upon his feet and bowed several times in the direction of those who had assembled to greet him,
rinkitink_baum_02_64kb_f000014|and as he bowed he flourished his white cap in an energetic manner.|and as he bowed he flourished his white cap in an energetic manner.
rinkitink_baum_02_64kb_f000015|His face was round as an apple and nearly as rosy. When he stopped bowing he smiled in such a sweet and happy way that Inga thought he must be a very jolly fellow.|His face was round as an apple and nearly as rosy. When he stopped bowing he smiled in such a sweet and happy way that Inga thought he must be a very jolly fellow.
rinkitink_baum_02_64kb_f000016|The prow of the boat grounded on the beach, stopping its speed so suddenly that the little man was caught unawares and nearly toppled headlong into the sea.|The prow of the boat grounded on the beach, stopping its speed so suddenly that the little man was caught unawares and nearly toppled headlong into the sea.
rinkitink_baum_02_64kb_f000017|But he managed to catch hold of the chair with one hand and the hair of one of his rowers with the other, and so steadied himself.|But he managed to catch hold of the chair with one hand and the hair of one of his rowers with the other, and so steadied himself.
rinkitink_baum_02_64kb_f000018|Then, again waving his jeweled cap around his head, he cried in a merry voice: Well, here I am at last!|Then, again waving his jeweled cap around his head, he cried in a merry voice: Well, here I am at last!
rinkitink_baum_02_64kb_f000019|So I perceive, responded King Kitticut, bowing with much dignity.|So I perceive, responded King Kitticut, bowing with much dignity.
rinkitink_baum_02_64kb_f000020|The fat man glanced at all the sober faces before him and burst into a rollicking laugh. Perhaps I should say it was half laughter and half a chuckle of merriment,|The fat man glanced at all the sober faces before him and burst into a rollicking laugh. Perhaps I should say it was half laughter and half a chuckle of merriment,
rinkitink_baum_02_64kb_f000021|for the sounds he emitted were quaint and droll and tempted every hearer to laugh with him.|for the sounds he emitted were quaint and droll and tempted every hearer to laugh with him.
rinkitink_baum_02_64kb_f000022|Heh, heh ho, ho, ho! he roared. Didn't expect me, I see.|Heh, heh ho, ho, ho! he roared. Didn't expect me, I see.
rinkitink_baum_02_64kb_f000023|Keek eek eek eek! This is funny it's really funny. Didn't know I was coming, did you? Hoo, hoo, hoo, hoo! This is certainly amusing. But I'm here, just the same.|Keek eek eek eek! This is funny it's really funny. Didn't know I was coming, did you? Hoo, hoo, hoo, hoo! This is certainly amusing. But I'm here, just the same.
rinkitink_baum_02_64kb_f000024|Hush up! said a deep, growling voice. You're making yourself ridiculous.|Hush up! said a deep, growling voice. You're making yourself ridiculous.
rinkitink_baum_02_64kb_f000025|Everyone looked to see where this voice came from; but none could guess who had uttered the words of rebuke.|Everyone looked to see where this voice came from; but none could guess who had uttered the words of rebuke.
rinkitink_baum_02_64kb_f000026|The rowers of the boat were all solemn and silent and certainly no one on the shore had spoken.|The rowers of the boat were all solemn and silent and certainly no one on the shore had spoken.
rinkitink_baum_02_64kb_f000027|But the little man did not seem astonished in the least, or even annoyed.|But the little man did not seem astonished in the least, or even annoyed.
rinkitink_baum_02_64kb_f000028|King Kitticut now addressed the stranger, saying courteously: You are welcome to the Kingdom of Pingaree.|King Kitticut now addressed the stranger, saying courteously: You are welcome to the Kingdom of Pingaree.
rinkitink_baum_02_64kb_f000029|Perhaps you will deign to come ashore and at your convenience inform us whom we have the honor of receiving as a guest.|Perhaps you will deign to come ashore and at your convenience inform us whom we have the honor of receiving as a guest.
rinkitink_baum_02_64kb_f000030|Thanks; I will, returned the little fat man, waddling from his place in the boat and stepping, with some difficulty, upon the sandy beach.|Thanks; I will, returned the little fat man, waddling from his place in the boat and stepping, with some difficulty, upon the sandy beach.
rinkitink_baum_02_64kb_f000031|I am King Rinkitink, of the City of Gilgad in the Kingdom of Rinkitink, and I have come to Pingaree to see for myself the monarch who sends to my city so many beautiful pearls.|I am King Rinkitink, of the City of Gilgad in the Kingdom of Rinkitink, and I have come to Pingaree to see for myself the monarch who sends to my city so many beautiful pearls.
rinkitink_baum_02_64kb_f000032|I have long wished to visit this island; and so, as I said before, here I am!|I have long wished to visit this island; and so, as I said before, here I am!
