path|original_file|language|is_original_language|duration|training_data|model_name|architecture|transcript
./fake/en/e2-tts/rinkitink_baum_01_64kb_f000022.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_01_64kb_f000022.wav|en|True|5.440|unknown|e2-tts|e2-tts|thus, although Pingaree is four miles long, from north to south, it cannot be called a very big island.
./fake/en/e2-tts/rinkitink_baum_10_64kb_f000018.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_10_64kb_f000018.wav|en|True|8.427|unknown|e2-tts|e2-tts|By some stratagem I shall manage to make him my prisoner. He will not dare to defy a Queen, and no magic can stand against a woman's cunning.
./fake/en/e2-tts/jane_eyre_21_f000137.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000137.wav|en|True|2.219|unknown|e2-tts|e2-tts|No, sir, I must prepare for the journey.
./fake/en/e2-tts/northandsouth_11_f000062.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_11_f000062.wav|en|True|5.899|unknown|e2-tts|e2-tts|yet she felt that there was a secret withheld from her, and she believed it bore serious reference to her mothers health.
./fake/en/e2-tts/jane_eyre_20_f000141.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_20_f000141.wav|en|True|5.269|unknown|e2-tts|e2-tts|He moaned so, and looked so weak, wild, and lost, I feared he was dying; and I might not even speak to him.
./fake/en/e2-tts/northandsouth_42_f000079.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_42_f000079.wav|en|True|2.635|unknown|e2-tts|e2-tts|I dont know what I wanted to say to you after all.
./fake/en/e2-tts/midnight_passenger_04_f000100.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_04_f000100.wav|en|True|6.869|unknown|e2-tts|e2-tts|It was this oath which made Clayton resolve to now hide his own private life slyly from all his colleagues.
./fake/en/e2-tts/poisoned_pen_02_f000299.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_02_f000299.wav|en|True|11.328|unknown|e2-tts|e2-tts|The inventor placed it in a box easily carried by a man, including a battery, and mounted on an ordinary camera tripod so that the user might well be taken for a travelling photographer.
./fake/en/e2-tts/silent_bullet_11_f000014.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_11_f000014.wav|en|True|4.597|unknown|e2-tts|e2-tts|and quickly opened a door into what seemed to be a fair-sized private dining-room.
./fake/en/e2-tts/wives_and_daughters_01_f000054.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_01_f000054.wav|en|True|6.635|unknown|e2-tts|e2-tts|and, above all, to dress neatly in a kind of charity uniform devised by the ladies of Cumnor Towers; - white caps, white tippets,
./fake/en/e2-tts/pink_fairy_book_19_f000103.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_19_f000103.wav|en|True|0.779|unknown|e2-tts|e2-tts|I wont, I say.
./fake/en/e2-tts/wives_and_daughters_14_f000069.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_14_f000069.wav|en|True|4.629|unknown|e2-tts|e2-tts|giving himself airs of gallantry towards one to whom his simple respect is all his duty.
./fake/en/e2-tts/piratesofersatz_04_leinster_64kb_f000149.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_04_leinster_64kb_f000149.wav|en|True|6.827|unknown|e2-tts|e2-tts|There were stone steps leading upward. They were steep and uneven and interminable. Hoddan climbed on aching legs for what seemed ages.
./fake/en/e2-tts/poisoned_pen_12_f000314.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_12_f000314.wav|en|True|13.483|unknown|e2-tts|e2-tts|Indeed a photograph is admitted in court as irrefutable evidence. For when everything else fails, a picture made through the photographic lens almost invariably turns the tide.
./fake/en/e2-tts/jane_eyre_12_f000148.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_12_f000148.wav|en|True|0.405|unknown|e2-tts|e2-tts|I cannot.
./fake/en/e2-tts/northandsouth_35_f000169.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_35_f000169.wav|en|True|5.141|unknown|e2-tts|e2-tts|The next was a wish to remember every word of the Inspectors which related to mister Thornton.
./fake/en/e2-tts/wives_and_daughters_50_f000051.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_50_f000051.wav|en|True|9.280|unknown|e2-tts|e2-tts|But really, when one considers all the uncertainties, - and after all it was not a distinct promise, - he seemed almost as if he might have looked forward to something of this sort.
./fake/en/e2-tts/silent_bullet_10_f000245.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_10_f000245.wav|en|True|6.357|unknown|e2-tts|e2-tts|Something I worked on for a couple of hours last night, explained Craig, patting it. If this doesnt solve the problem then Ill give it up.
./fake/en/e2-tts/jane_eyre_26_f000046.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_26_f000046.wav|en|True|7.296|unknown|e2-tts|e2-tts|viewing through the rails the old time-stained marble tomb, where a kneeling angel guarded the remains of Damer de Rochester,
./fake/en/e2-tts/wives_and_daughters_37_f000213.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_37_f000213.wav|en|True|6.101|unknown|e2-tts|e2-tts|but still more frequently nature would have its way, and she was almost irritated at what she considered his blindness.
./fake/en/e2-tts/wives_and_daughters_32_f000168.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_32_f000168.wav|en|True|3.861|unknown|e2-tts|e2-tts|Ah! how small you must feel it! even I had to reconcile myself to it at first.
./fake/en/e2-tts/silent_bullet_03_f000052.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_03_f000052.wav|en|True|5.312|unknown|e2-tts|e2-tts|Theres not a chance of using them as a clue, except - well, I didnt know criminals in America knew that stunt.
./fake/en/e2-tts/wives_and_daughters_43_f000021.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_43_f000021.wav|en|True|9.067|unknown|e2-tts|e2-tts|Do you think I forget what he said at the time of that wretched Mister Coxe; how severe he was, and how long I was in disgrace, if indeed I'm out of it now?
./fake/en/e2-tts/pink_fairy_book_31_f000125.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_31_f000125.wav|en|True|2.539|unknown|e2-tts|e2-tts|Then the troll asked again: Where is my heart?
./fake/en/e2-tts/wives_and_daughters_44_f000026.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_44_f000026.wav|en|True|1.920|unknown|e2-tts|e2-tts|and there are draughts everywhere.
./fake/en/e2-tts/the_sea_fairies_12_f000139.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_12_f000139.wav|en|True|4.917|unknown|e2-tts|e2-tts|Such a maze may indeed puzzle you, but the queen or I could lead you safely through it again, I assure you.
./fake/en/e2-tts/silent_bullet_13_f000280.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_13_f000280.wav|en|True|14.443|unknown|e2-tts|e2-tts|There, ordered Craig, set the oxygen there, as he placed his own tank on the opposite side: Out of the tanks stout tubes led, with stopcocks and gages at the top.
./fake/en/e2-tts/the_sea_fairies_20_f000093.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_20_f000093.wav|en|True|3.755|unknown|e2-tts|e2-tts|To leave off the glove and call him just Kidd is very disrespectful.
./fake/en/e2-tts/the_master_key_08_f000084.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_08_f000084.wav|en|True|10.112|unknown|e2-tts|e2-tts|Then adieu until a week from to-day, when I will meet you here at this hour and bestow upon you the last three gifts which you are entitled to receive.
./fake/en/e2-tts/jane_eyre_33_f000276.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_33_f000276.wav|en|True|3.776|unknown|e2-tts|e2-tts|as they must in their own hearts have felt the equity of the intention;
./fake/en/e2-tts/wives_and_daughters_05_f000232.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_05_f000232.wav|en|True|7.083|unknown|e2-tts|e2-tts|I wish girls could dress like boys, said Mister Gibson, with a little impatience. How is a man to know when his daughter wants clothes?
./fake/en/e2-tts/ozma_of_oz_03_f000065.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_03_f000065.wav|en|True|10.496|unknown|e2-tts|e2-tts|Climb up this hill, quick! said the hen; and Dorothy found she was very near to the heap of loose and jagged rocks they had passed on their way to the forest.
./fake/en/e2-tts/wives_and_daughters_05_f000170.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_05_f000170.wav|en|True|3.392|unknown|e2-tts|e2-tts|he did not want his little Molly to be passing from Scylla to Charybdis;
./fake/en/e2-tts/wives_and_daughters_17_f000128.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000128.wav|en|True|12.352|unknown|e2-tts|e2-tts|Ay, you may smile at me. I don't care. Unless you can tell me I shall die first, neither you nor your Doctor Nicholls shall come prophesying and croaking about this house.
./fake/en/e2-tts/jane_eyre_20_f000072.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_20_f000072.wav|en|True|2.379|unknown|e2-tts|e2-tts|You don't turn sick at the sight of blood?
./fake/en/e2-tts/jane_eyre_13_f000140.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_13_f000140.wav|en|True|4.779|unknown|e2-tts|e2-tts|Arithmetic, you see, is useful; without its aid, I should hardly have been able to guess your age.
./fake/en/e2-tts/northandsouth_28_f000293.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_28_f000293.wav|en|True|10.496|unknown|e2-tts|e2-tts|its Thornton who steps forrard and coolly says that, as the strikes at an end, he, as party injured, doesnt want to press the charge again the rioters.
./fake/en/e2-tts/wives_and_daughters_52_f000254.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_52_f000254.wav|en|True|17.088|unknown|e2-tts|e2-tts|Oh, then, don't! I am tired to-day with sitting up; but to-morrow I shall be all right; and I should not like it, if, for my sake, you came into the house at so solemn a time.
./fake/en/e2-tts/piratesofersatz_05_leinster_64kb_f000085.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_05_leinster_64kb_f000085.wav|en|True|5.909|unknown|e2-tts|e2-tts|Thal dragged the insensible young nobleman into the next room. Hoddan locked the door and pocketed the key as Fani came into view again.
./fake/en/e2-tts/poisoned_pen_09_f000133.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000133.wav|en|True|10.560|unknown|e2-tts|e2-tts|He was looking over the day's arrivals on the register when I concluded that it was about time to do something. I was standing directly beside him lighting a cigar.
./fake/en/e2-tts/jane_eyre_05_f000209.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_05_f000209.wav|en|True|16.299|unknown|e2-tts|e2-tts|And why do they call it Institution? Is it in any way different from other schools?
./fake/en/e2-tts/wives_and_daughters_60_f000333.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_60_f000333.wav|en|True|4.096|unknown|e2-tts|e2-tts|Twenty years to come, that may be thought the more important question of the two;
./fake/en/e2-tts/wives_and_daughters_03_f000125.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_03_f000125.wav|en|True|3.328|unknown|e2-tts|e2-tts|though in Hollingford she only took rank as a shopkeeper's daughter.
./fake/en/e2-tts/the_sea_fairies_13_f000123.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_13_f000123.wav|en|True|2.613|unknown|e2-tts|e2-tts|Why don't you kill yourself? asked Trot.
./fake/en/e2-tts/hunters_space_03_f000064.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_03_f000064.wav|en|True|13.291|unknown|e2-tts|e2-tts|Then Zol sent us his last message. Maya was sleeping. He was barricaded in one of the rooms of the Tower, and Grim Hagen and his men were battering down the door.
./fake/en/e2-tts/jane_eyre_12_f000104.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_12_f000104.wav|en|True|7.723|unknown|e2-tts|e2-tts|He snuffed round the prostrate group, and then he ran up to me; it was all he could do, - there was no other help at hand to summon.
./fake/en/e2-tts/wives_and_daughters_18_f000212.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_18_f000212.wav|en|True|3.179|unknown|e2-tts|e2-tts|She added, I think I should have done so, even without a promise.
./fake/en/e2-tts/jane_eyre_30_f000182.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_30_f000182.wav|en|True|4.331|unknown|e2-tts|e2-tts|She riveted a searching gaze on her brother's face. And what then? she demanded, in a low voice.
./fake/en/e2-tts/poisoned_pen_03_f000270.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000270.wav|en|True|13.504|unknown|e2-tts|e2-tts|The exploded bomb, concluded Craig, was composed of the same materials as this, which I found unexploded at the door of Miss Nevsky's room - the same sort of lead tube, the same blasting-gelatine.
./fake/en/e2-tts/northandsouth_46_f000273.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_46_f000273.wav|en|True|5.621|unknown|e2-tts|e2-tts|I say it was right. I should have done the same. You forgot yourself in thought for another. I hope I should have done the same.
./fake/en/e2-tts/jane_eyre_05_f000176.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_05_f000176.wav|en|True|5.515|unknown|e2-tts|e2-tts|these beds were assigned as gardens for the pupils to cultivate, and each bed had an owner.
./fake/en/e2-tts/jane_eyre_27_f000195.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_27_f000195.wav|en|True|4.811|unknown|e2-tts|e2-tts|Oh, I have no respect for myself when I think of that act! - an agony of inward contempt masters me.
./fake/en/e2-tts/hunters_space_10_f000091.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_10_f000091.wav|en|True|2.965|unknown|e2-tts|e2-tts|Now, you're quibbling, Gunnar jeered. Get on with your speech, Grim Hagen.
./fake/en/e2-tts/dorothy_and_wizard_oz_19_f000010.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_19_f000010.wav|en|True|12.245|unknown|e2-tts|e2-tts|the small cat you see a prisoner before you is accused of the crime of first murdering and then eating our esteemed Ruler's fat piglet or else first eating and then murdering it.
./fake/en/e2-tts/emerald_city_of_oz_12_f000041.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_12_f000041.wav|en|True|1.707|unknown|e2-tts|e2-tts|Are the Fuddles nice people?
./fake/en/e2-tts/midnight_passenger_02_f000168.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_02_f000168.wav|en|True|5.781|unknown|e2-tts|e2-tts|His whole nature rose up in a sudden rebellion against this personally conducted career in life.
./fake/en/e2-tts/dorothy_and_wizard_oz_01_f000049.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_01_f000049.wav|en|True|8.117|unknown|e2-tts|e2-tts|His tail was short and scraggly, and his harness had been broken in many places and fastened together again with cords and bits of wire.
./fake/en/e2-tts/wives_and_daughters_41_f000226.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_41_f000226.wav|en|True|8.576|unknown|e2-tts|e2-tts|Yes - she once before spoke to me, - I suspect she has got some notion about Mister Preston in her head Cynthia sate down quite suddenly.
./fake/en/e2-tts/northandsouth_41_f000041.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_41_f000041.wav|en|True|6.048|unknown|e2-tts|e2-tts|Barbour and Co. was one of the most extensive Spanish houses, and into it he was received as a junior partner.
./fake/en/e2-tts/piratesofersatz_01_leinster_64kb_f000176.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_01_leinster_64kb_f000176.wav|en|True|4.757|unknown|e2-tts|e2-tts|And Hoddan would spend his life in jail for failing to recognize the fact.
./fake/en/e2-tts/wives_and_daughters_05_f000245.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_05_f000245.wav|en|True|3.520|unknown|e2-tts|e2-tts|Papa! holding up her finger as in warning, you're getting mysterious again;
./fake/en/e2-tts/wives_and_daughters_31_f000097.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_31_f000097.wav|en|True|4.352|unknown|e2-tts|e2-tts|and the self-sacrifice would have added a strange zest to a happy crisis.
./fake/en/e2-tts/rinkitink_baum_17_64kb_f000019.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_17_64kb_f000019.wav|en|True|5.760|unknown|e2-tts|e2-tts|and then down steep and abrupt slopes where any misstep might mean a broken leg.
./fake/en/e2-tts/ozma_of_oz_04_f000083.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_04_f000083.wav|en|True|7.317|unknown|e2-tts|e2-tts|Of course it is, answered the copper man. I do not sup-pose such a per-fect ma-chine as I am could be made in an-y place but a fair-y land.
./fake/en/e2-tts/wives_and_daughters_01_f000030.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_01_f000030.wav|en|True|7.189|unknown|e2-tts|e2-tts|and there was a great Tory family in the county who, from time to time, came forward and contested the election with the rival Whig family of Cumnor.
./fake/en/e2-tts/poisoned_pen_09_f000071.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000071.wav|en|True|12.331|unknown|e2-tts|e2-tts|Kennedy said nothing and I could not gather whether he placed greater or less value on the suspicion of the hotel clerk. He had been making a casual examination of the body on the bed,
./fake/en/e2-tts/piratesofersatz_01_leinster_64kb_f000189.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_01_leinster_64kb_f000189.wav|en|True|3.413|unknown|e2-tts|e2-tts|He went back to the corridor to wait for the fire to be extinguished.
./fake/en/e2-tts/northandsouth_39_f000149.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_39_f000149.wav|en|True|2.176|unknown|e2-tts|e2-tts|Yes, said Margaret, quietly and sadly.
./fake/en/e2-tts/northandsouth_02_f000118.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_02_f000118.wav|en|True|1.675|unknown|e2-tts|e2-tts|and ask where Frederick was now;
./fake/en/e2-tts/pink_fairy_book_13_f000014.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_13_f000014.wav|en|True|12.843|unknown|e2-tts|e2-tts|In the autumn the woodcutters used to come and hew some of the tallest trees; this happened every year, and the young fir-tree would shiver as the magnificent trees fell crashing and crackling to the ground,
./fake/en/e2-tts/poisoned_pen_01_f000050.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_01_f000050.wav|en|True|5.312|unknown|e2-tts|e2-tts|We have lots of these, and no handwriting expert could successfully deny the identity of the writing.
./fake/en/e2-tts/silent_bullet_06_f000352.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_06_f000352.wav|en|True|13.589|unknown|e2-tts|e2-tts|Dont forget that you had access to the Vandam mansion, that you substituted the deadly for the harmless capsules. Dont forget that your rappings announced the death of one of your victims and urged the other,
./fake/en/e2-tts/the_sea_fairies_07_f000064.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_07_f000064.wav|en|True|5.355|unknown|e2-tts|e2-tts|The latter crab climbed upon a flat rock and in an excited voice called out, Ready, nowready, good fiddlers.
./fake/en/e2-tts/wives_and_daughters_45_f000077.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_45_f000077.wav|en|True|4.715|unknown|e2-tts|e2-tts|Molly would have given a good deal to have shaken off all these feelings, unusual enough to her;
./fake/en/e2-tts/wives_and_daughters_28_f000120.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_28_f000120.wav|en|True|2.987|unknown|e2-tts|e2-tts|for some visitors had come in subsequent to his entrance.
./fake/en/e2-tts/poisoned_pen_07_f000003.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000003.wav|en|True|12.416|unknown|e2-tts|e2-tts|but we had scarcely begun to argue the vital point as to where to go, when the door buzzer sounded - a sure sign that some box-office had lost four dollars.
./fake/en/e2-tts/poisoned_pen_10_f000191.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_10_f000191.wav|en|True|15.189|unknown|e2-tts|e2-tts|He soon rejoined us and we casually returned to the vicinity of our tall friend, Number one hundred forty, for whom I felt even less respect than ever after his apparently ungallant action toward the lady he had been talking with.
./fake/en/e2-tts/wives_and_daughters_17_f000187.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000187.wav|en|True|4.288|unknown|e2-tts|e2-tts|It is not to be supposed that Molly had remained all this time at the Hall without interruption.
./fake/en/e2-tts/rinkitink_baum_04_64kb_f000082.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_04_64kb_f000082.wav|en|True|6.336|unknown|e2-tts|e2-tts|For a time he lay panting and breathing hard to get his breath back, while Inga and Bilbil were likewise worn out from their long strain at the rope;
./fake/en/e2-tts/pink_fairy_book_07_f000061.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_07_f000061.wav|en|True|8.725|unknown|e2-tts|e2-tts|Now I must also give them a treat, thought the merchants son. And so he bought rockets, crackers, and all the kinds of fireworks you can think of,
./fake/en/e2-tts/ozma_of_oz_02_f000051.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_02_f000051.wav|en|True|11.872|unknown|e2-tts|e2-tts|So shall I, answered her companion. There is nothing in the world so miserable as a wet hen.
./fake/en/e2-tts/poisoned_pen_07_f000055.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000055.wav|en|True|4.800|unknown|e2-tts|e2-tts|Kennedy nodded. It is, of course, one of the cardinal tenets of journalism that all women are beautiful,
./fake/en/e2-tts/northandsouth_30_f000122.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_30_f000122.wav|en|True|4.971|unknown|e2-tts|e2-tts|Then she spoke again-very differently-not so exultingly, far more tenderly and carefully.
./fake/en/e2-tts/wives_and_daughters_08_f000111.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_08_f000111.wav|en|True|3.307|unknown|e2-tts|e2-tts|The Squire turned round with a growl in his voice.
./fake/en/e2-tts/hunters_space_19_f000048.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_19_f000048.wav|en|True|2.901|unknown|e2-tts|e2-tts|He will not again obligate himself as a messenger boy.
./fake/en/e2-tts/jane_eyre_31_f000067.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_31_f000067.wav|en|True|3.168|unknown|e2-tts|e2-tts|pursue your present career steadily, for some months at least.
